itemset,support
"{'21731', '22961'}",0.015043723136208685
"{'20719', '20727', '20724'}",0.015043723136208685
"{'21212', '23307'}",0.015043723136208685
"{'21212', '22356', '20724'}",0.015043723136208685
"{'23209', '23203', '23202'}",0.015043723136208685
"{'22355', '23204', '20724'}",0.015043723136208685
"{'85099B', '85099F', '21931'}",0.015043723136208685
"{'85099B', '20725', '21931'}",0.015043723136208685
"{'22993', '47566'}",0.015043723136208685
"{'22556', '22551'}",0.015043723136208685
"{'22457', '47566'}",0.015043723136208685
"{'22457', '22178'}",0.015043723136208685
"{'22960', '22722'}",0.01496961612568549
"{'22197', '22720'}",0.01496961612568549
"{'22379', '21935'}",0.01496961612568549
"{'20726', '21931'}",0.01496961612568549
"{'23203', '21928'}",0.01496961612568549
"{'23203', '85123A'}",0.01496961612568549
"{'20719', '20723', '22355', '22356'}",0.01496961612568549
"{'23308', '23307'}",0.01496961612568549
"{'47566', '22382'}",0.01496961612568549
"{'21212', '21232'}",0.01496961612568549
"{'22090', '47566'}",0.01496961612568549
"{'47566', '22727'}",0.01496961612568549
"{'20725', '23204'}",0.01496961612568549
"{'85099B', '21936'}",0.01496961612568549
"{'22356', '21931'}",0.01496961612568549
"{'23206', '20725', '23209'}",0.01496961612568549
"{'85099F', '21928'}",0.014895509115162294
"{'21754', '21755'}",0.014895509115162294
"{'22960', '22699'}",0.014895509115162294
"{'21212', '20728'}",0.014895509115162294
"{'85099B', '20725', '20727'}",0.014895509115162294
"{'23243', '22720'}",0.014895509115162294
"{'22142', '22144'}",0.014895509115162294
"{'85123A', '84946'}",0.014895509115162294
"{'47566', '22720'}",0.014821402104639099
"{'22699', '22197'}",0.014821402104639099
"{'22355', '22383', '20724'}",0.014821402104639099
"{'20712', '20726'}",0.014821402104639099
"{'22554', '22557'}",0.014821402104639099
"{'23209', '20725', '20727'}",0.014821402104639099
"{'22411', '21931', '20711'}",0.014821402104639099
"{'22579', '22577'}",0.014821402104639099
"{'22355', '22384'}",0.014821402104639099
"{'22386', '23199', '21931'}",0.014821402104639099
"{'20719', '20712'}",0.014747295094115903
"{'84992', '21977'}",0.014747295094115903
"{'21212', '22726'}",0.014747295094115903
"{'22661', '20724'}",0.014747295094115903
"{'22910', '22952'}",0.014747295094115903
"{'22457', '22720'}",0.014747295094115903
"{'22697', '21731'}",0.014747295094115903
"{'23170', '23172'}",0.014747295094115903
"{'23209', '20725', '22384'}",0.014747295094115903
"{'22411', '21930', '21931'}",0.014747295094115903
"{'21731', '22386'}",0.014747295094115903
"{'85099B', '22411', '22379'}",0.014747295094115903
"{'23207', '22384'}",0.014747295094115903
"{'22411', '82482'}",0.014673188083592708
"{'23206', '23200'}",0.014673188083592708
"{'21929', '20724'}",0.014673188083592708
"{'23203', '22384'}",0.014673188083592708
"{'23201', '85099C'}",0.014673188083592708
"{'20725', '23202'}",0.014673188083592708
"{'20713', '85099B', '22386'}",0.014599081073069512
"{'20725', '22457'}",0.014599081073069512
"{'21993', '21990'}",0.014599081073069512
"{'20723', '20726'}",0.014599081073069512
"{'85099C', '20711'}",0.014599081073069512
"{'23203', '85099C'}",0.014599081073069512
"{'22386', '22356'}",0.014599081073069512
"{'21485', '22112'}",0.014599081073069512
"{'22379', '85099C'}",0.014599081073069512
"{'21212', '20726'}",0.014599081073069512
"{'23204', '23199'}",0.014599081073069512
"{'85099B', '22356', '20724'}",0.014599081073069512
"{'20728', '22423'}",0.014599081073069512
"{'22411', '21935'}",0.014599081073069512
"{'85099F', '22411'}",0.014599081073069512
"{'20728', '23208'}",0.014599081073069512
"{'85099B', '22411', '21928', '21931'}",0.014524974062546317
"{'22726', '47566'}",0.014524974062546317
"{'20725', '20727', '20724'}",0.014524974062546317
"{'21232', '20724'}",0.014524974062546317
"{'21212', '22355', '20724'}",0.014524974062546317
"{'22383', '22384', '20726'}",0.014524974062546317
"{'21929', '22411', '21928'}",0.014524974062546317
"{'22554', '22553'}",0.014524974062546317
"{'85123A', '22077'}",0.014524974062546317
"{'22385', '20712', '85099B'}",0.014524974062546317
"{'22385', '85099B', '22411'}",0.014524974062546317
"{'22355', '21935'}",0.014524974062546317
"{'85099B', '21790'}",0.014450867052023121
"{'85099B', '23203', '20725'}",0.014450867052023121
"{'22661', '22355'}",0.014450867052023121
"{'85099B', '23203', '21931'}",0.014450867052023121
"{'22355', '85123A'}",0.014450867052023121
"{'85099B', '23202', '23199'}",0.014450867052023121
"{'22910', '22909'}",0.014450867052023121
"{'20713', '23199'}",0.014450867052023121
"{'21080', '22197'}",0.014450867052023121
"{'22666', '22722'}",0.014450867052023121
"{'20712', '23203'}",0.014450867052023121
"{'84692', '22423'}",0.014450867052023121
"{'22697', '22457'}",0.014450867052023121
"{'20719', '21212', '20724'}",0.014450867052023121
"{'22630', '22197'}",0.014376760041499926
"{'22355', '22666'}",0.014376760041499926
"{'20728', '47566'}",0.014376760041499926
"{'22960', '85123A'}",0.014376760041499926
"{'23206', '20725', '20726'}",0.014376760041499926
"{'85123A', '20728'}",0.014376760041499926
"{'84978', '85123A'}",0.014376760041499926
"{'21212', '21976'}",0.014376760041499926
"{'23204', '22356', '20724'}",0.014376760041499926
"{'22383', '23199'}",0.014376760041499926
"{'23206', '23202'}",0.014376760041499926
"{'23207', '23201'}",0.014376760041499926
"{'22423', '21232'}",0.014376760041499926
"{'22699', '22720'}",0.014376760041499926
"{'21754', '85123A'}",0.014376760041499926
"{'20727', '23199'}",0.01430265303097673
"{'20971', '20972'}",0.01430265303097673
"{'20723', '22423'}",0.01430265303097673
"{'85099B', '22196'}",0.01430265303097673
"{'22633', '22865'}",0.01430265303097673
"{'20725', '22720'}",0.01430265303097673
"{'22355', '21934'}",0.01430265303097673
"{'20719', '23204', '20724'}",0.01430265303097673
"{'22381', '22386'}",0.01430265303097673
"{'23206', '22356'}",0.01430265303097673
"{'20719', '21731'}",0.01430265303097673
"{'23206', '22662'}",0.01430265303097673
"{'85099B', '20712', '22379'}",0.01430265303097673
"{'23294', '23293'}",0.01430265303097673
"{'84946', '22457'}",0.01430265303097673
"{'22697', '22720'}",0.01430265303097673
"{'85123A', '21232'}",0.01430265303097673
"{'20725', '21928'}",0.01430265303097673
"{'21731', '22379'}",0.014228546020453535
"{'85099B', '22411', '22386', '21928'}",0.014228546020453535
"{'23209', '23200'}",0.014228546020453535
"{'85123A', '22699'}",0.014228546020453535
"{'20719', '20725', '22355'}",0.014228546020453535
"{'22865', '23439'}",0.014228546020453535
"{'22355', '20728', '20724'}",0.014228546020453535
"{'23206', '20728', '22383'}",0.014228546020453535
"{'21080', '22090'}",0.014228546020453535
"{'22469', '22961'}",0.014228546020453535
"{'21212', '22727'}",0.014228546020453535
"{'22663', '22386'}",0.014228546020453535
"{'22386', '21931', '20711'}",0.014228546020453535
"{'22697', '21931'}",0.014228546020453535
"{'85099B', '22386', '85099C', '21931'}",0.014154439009930339
"{'22457', '22423'}",0.014154439009930339
"{'21934', '20724'}",0.014154439009930339
"{'23199', '20724'}",0.014154439009930339
"{'20725', '22629'}",0.014154439009930339
"{'85099F', '20724'}",0.014154439009930339
"{'20719', '22355', '21212'}",0.014154439009930339
"{'21212', '22457'}",0.014154439009930339
"{'23206', '20725', '22384'}",0.014154439009930339
"{'85099B', '23200', '23199'}",0.014154439009930339
"{'20728', '22356', '20724'}",0.014154439009930339
"{'85099B', '23298'}",0.014154439009930339
"{'20713', '20725'}",0.014154439009930339
"{'20725', '22961'}",0.014080331999407144
"{'85152', '21181'}",0.014080331999407144
"{'22384', '20726', '22382'}",0.014080331999407144
"{'20712', '22411', '20711'}",0.014080331999407144
"{'22379', '23199'}",0.014080331999407144
"{'22383', '22356', '20724'}",0.014080331999407144
"{'22726', '22197'}",0.014080331999407144
"{'84970S', '84970L'}",0.014080331999407144
"{'85099F', '23199'}",0.014080331999407144
"{'21930', '21931', '22386'}",0.014080331999407144
"{'22411', '23199', '21931'}",0.014080331999407144
"{'20725', '20728', '22383', '20727'}",0.014080331999407144
"{'22384', '23199'}",0.014080331999407144
"{'22659', '85099B'}",0.014080331999407144
"{'21212', '22720'}",0.014080331999407144
"{'22697', '47566'}",0.014080331999407144
"{'22383', '85099C'}",0.014080331999407144
"{'20723', '20728', '20724'}",0.014080331999407144
"{'23266', '23265'}",0.014080331999407144
"{'22355', '22383', '20725'}",0.014080331999407144
"{'85099B', '22355', '20724'}",0.014080331999407144
"{'23206', '23201'}",0.014080331999407144
"{'85099B', '21181'}",0.014080331999407144
"{'22993', '22423'}",0.014080331999407144
"{'85123A', '82580'}",0.014080331999407144
"{'85099B', '23200', '23203'}",0.014080331999407144
"{'23309', '23307'}",0.014080331999407144
"{'85099B', '20725', '22384'}",0.014080331999407144
"{'22951', '21212'}",0.014080331999407144
"{'20719', '22355', '23204'}",0.014080331999407144
"{'20725', '23298'}",0.014006224988883948
"{'23203', '23301'}",0.014006224988883948
"{'23206', '20723'}",0.014006224988883948
"{'21928', '20711'}",0.014006224988883948
"{'23208', '20726'}",0.014006224988883948
"{'23293', '23296'}",0.014006224988883948
"{'20719', '23205'}",0.014006224988883948
"{'22726', '22725', '22727'}",0.014006224988883948
"{'23209', '20725', '22383'}",0.014006224988883948
"{'22423', '22382'}",0.014006224988883948
"{'20726', '22356'}",0.014006224988883948
"{'20719', '21934'}",0.014006224988883948
"{'85099C', '22411', '21928'}",0.014006224988883948
"{'22666', '21935'}",0.014006224988883948
"{'22457', '22379'}",0.014006224988883948
"{'22197', '21232'}",0.014006224988883948
"{'85099B', '23201', '21931'}",0.014006224988883948
"{'22383', '22384', '22382'}",0.014006224988883948
"{'23266', '23263'}",0.013932117978360753
"{'23209', '20725', '23203'}",0.013932117978360753
"{'21212', '22384'}",0.013932117978360753
"{'20713', '22379'}",0.013932117978360753
"{'22355', '21232'}",0.013932117978360753
"{'22961', '22379'}",0.013932117978360753
"{'20725', '21213'}",0.013932117978360753
"{'21212', '20719', '22356'}",0.013932117978360753
"{'85099B', '22386', '21928', '21931'}",0.013932117978360753
"{'22960', '22197'}",0.013932117978360753
"{'22697', '21935'}",0.013932117978360753
"{'20719', '85099B', '20724'}",0.013932117978360753
"{'20719', '22666'}",0.013932117978360753
"{'22699', '21931'}",0.013932117978360753
"{'23206', '23298'}",0.013932117978360753
"{'20725', '20728', '22384', '20727'}",0.013858010967837557
"{'20728', '22384', '20726'}",0.013858010967837557
"{'23203', '22197'}",0.013858010967837557
"{'85099B', '22219'}",0.013858010967837557
"{'22356', '23205'}",0.013858010967837557
"{'23200', '23201'}",0.013858010967837557
"{'20712', '21929', '85099B'}",0.013858010967837557
"{'20712', '22411', '21931', '22386'}",0.013858010967837557
"{'85099B', '85099C', '23199'}",0.013858010967837557
"{'21212', '21154'}",0.013858010967837557
"{'22666', '22699'}",0.013858010967837557
"{'85099B', '22411', '85099C', '21931'}",0.013858010967837557
"{'22666', '22077'}",0.013858010967837557
"{'20712', '22386', '20711'}",0.013858010967837557
"{'84991', '22417'}",0.013858010967837557
"{'85099B', '23201', '22386'}",0.013858010967837557
"{'22961', '21931'}",0.013858010967837557
"{'22197', '22382'}",0.013858010967837557
"{'20713', '20712', '85099B'}",0.013858010967837557
"{'22697', '23171'}",0.013858010967837557
"{'20713', '85099B', '22411'}",0.013858010967837557
"{'23356', '23355'}",0.013783903957314362
"{'22835', '22111'}",0.013783903957314362
"{'21731', '21935'}",0.013783903957314362
"{'20712', '85099F'}",0.013783903957314362
"{'84879', '22423'}",0.013783903957314362
"{'22086', '22144'}",0.013783903957314362
"{'23202', '23208'}",0.013783903957314362
"{'22385', '22386', '21931'}",0.013783903957314362
"{'22666', '20727'}",0.013783903957314362
"{'23203', '22382'}",0.013783903957314362
"{'23209', '85123A'}",0.013783903957314362
"{'22457', '21931'}",0.013783903957314362
"{'23170', '23172', '23171'}",0.013783903957314362
"{'21213', '20727'}",0.013783903957314362
"{'20712', '23199', '21931'}",0.013783903957314362
"{'22385', '23203'}",0.013783903957314362
"{'20713', '21930'}",0.013783903957314362
"{'22961', '22411'}",0.013783903957314362
"{'21790', '22197'}",0.013783903957314362
"{'20712', '22411', '21928'}",0.013783903957314362
"{'21790', '22961'}",0.013783903957314362
"{'20719', '20723', '22356', '20724', '22355'}",0.013783903957314362
"{'22385', '20712', '21931'}",0.013709796946791166
"{'20725', '22355', '22356'}",0.013709796946791166
"{'23209', '20724'}",0.013709796946791166
"{'85099B', '20914'}",0.013709796946791166
"{'20718', '21931'}",0.013709796946791166
"{'23245', '22699'}",0.013709796946791166
"{'22666', '22383'}",0.013709796946791166
"{'21558', '21559'}",0.013709796946791166
"{'22996', '22998'}",0.013709796946791166
"{'20727', '85099C'}",0.013709796946791166
"{'22578', '22579', '22577'}",0.013709796946791166
"{'85099B', '22411', '22386', '85099C'}",0.013709796946791166
"{'22326', '20726'}",0.013709796946791166
"{'20723', '23204', '20724'}",0.013709796946791166
"{'23206', '20727', '20728'}",0.013709796946791166
"{'23206', '20727', '20726'}",0.013709796946791166
"{'20712', '85099C', '21931'}",0.013709796946791166
"{'20712', '21935'}",0.013709796946791166
"{'85123A', '22558'}",0.013709796946791166
"{'23203', '21930'}",0.01363568993626797
"{'20727', '22411'}",0.01363568993626797
"{'22666', '21232'}",0.01363568993626797
"{'20725', '21080'}",0.01363568993626797
"{'85099B', '21934'}",0.01363568993626797
"{'84692', '20719'}",0.01363568993626797
"{'20725', '22662', '22383'}",0.01363568993626797
"{'85099B', '22384', '22386'}",0.01363568993626797
"{'22728', '22423'}",0.01363568993626797
"{'22195', '22196'}",0.01363568993626797
"{'22697', '22411'}",0.01363568993626797
"{'23265', '23263'}",0.01363568993626797
"{'85099B', '22383', '21931'}",0.01363568993626797
"{'21929', '22355'}",0.01363568993626797
"{'20719', '22355', '20727'}",0.01363568993626797
"{'22197', '23301'}",0.01363568993626797
"{'22382', '22629'}",0.01363568993626797
"{'22379', '21928'}",0.01363568993626797
"{'85099B', '21928', '23199'}",0.01363568993626797
"{'85123A', '22219'}",0.01363568993626797
"{'20725', '22383', '20724'}",0.01363568993626797
"{'23203', '47566'}",0.01363568993626797
"{'23264', '23266'}",0.01363568993626797
"{'22961', '21977'}",0.01363568993626797
"{'21033', '85099B'}",0.01363568993626797
"{'85099B', '22086'}",0.01363568993626797
"{'22630', '20725'}",0.013561582925744775
"{'23209', '23298'}",0.013561582925744775
"{'20719', '22384'}",0.013561582925744775
"{'22385', '21929'}",0.013561582925744775
"{'21212', '20723', '20724'}",0.013561582925744775
"{'84692', '22355'}",0.013561582925744775
"{'85099B', '21992'}",0.013561582925744775
"{'20725', '22726'}",0.013561582925744775
"{'20712', '22386', '85099C'}",0.013561582925744775
"{'23202', '20727'}",0.013561582925744775
"{'23203', '23202', '23201'}",0.013561582925744775
"{'21929', '21928', '21931'}",0.013561582925744775
"{'21929', '22386', '21928'}",0.013561582925744775
"{'20712', '21928', '21931'}",0.013561582925744775
"{'20725', '22662', '22382'}",0.013561582925744775
"{'22551', '22557'}",0.013561582925744775
"{'84596G', '84596B'}",0.013561582925744775
"{'23084', '22197'}",0.013561582925744775
"{'22666', '22469'}",0.013561582925744775
"{'85099B', '21929', '23199'}",0.013561582925744775
"{'85099B', '21993'}",0.01348747591522158
"{'84692', '20724'}",0.01348747591522158
"{'23208', '22384'}",0.01348747591522158
"{'20723', '23205'}",0.01348747591522158
"{'22386', '82482'}",0.01348747591522158
"{'20713', '85099B', '85099C'}",0.01348747591522158
"{'22697', '22379'}",0.01348747591522158
"{'22865', '22632'}",0.01348747591522158
"{'22178', '22423'}",0.01348747591522158
"{'22355', '23203'}",0.01348747591522158
"{'22386', '21935'}",0.013413368904698384
"{'20719', '85123A'}",0.013413368904698384
"{'22355', '22411'}",0.013413368904698384
"{'21889', '21790'}",0.013413368904698384
"{'20725', '20727', '22383', '22384'}",0.013413368904698384
"{'20712', '22411', '85099C'}",0.013413368904698384
"{'21731', '23199'}",0.013413368904698384
"{'85099B', '21430'}",0.013413368904698384
"{'20712', '22383'}",0.013413368904698384
"{'85099F', '23202'}",0.013413368904698384
"{'84991', '22423'}",0.013413368904698384
"{'85099B', '84991'}",0.013413368904698384
"{'22457', '21935'}",0.013413368904698384
"{'22385', '20725'}",0.013413368904698384
"{'23206', '22383', '20726'}",0.013413368904698384
"{'20723', '22355', '20725'}",0.013413368904698384
"{'20719', '20728', '20724'}",0.013413368904698384
"{'22697', '23245'}",0.013413368904698384
"{'22961', '22722'}",0.013413368904698384
"{'85123A', '21175'}",0.013413368904698384
"{'20727', '22383', '20724'}",0.013413368904698384
"{'22697', '22699', '85099B'}",0.013413368904698384
"{'22697', '22961', '22699'}",0.013413368904698384
"{'21975', '84992'}",0.013413368904698384
"{'22960', '20725'}",0.013339261894175189
"{'84596G', '84596F'}",0.013339261894175189
"{'20712', '22386', '21928'}",0.013339261894175189
"{'21929', '23201'}",0.013339261894175189
"{'22554', '22555'}",0.013339261894175189
"{'20713', '22385'}",0.013339261894175189
"{'21559', '22352'}",0.013339261894175189
"{'85099B', '23245'}",0.013339261894175189
"{'22355', '22386'}",0.013339261894175189
"{'22355', '23199'}",0.013339261894175189
"{'22385', '22411', '21931'}",0.013339261894175189
"{'22379', '20724'}",0.013339261894175189
"{'22469', '22197'}",0.013339261894175189
"{'22469', '82482'}",0.013339261894175189
"{'20712', '22379', '21931'}",0.013339261894175189
"{'22086', '21790'}",0.013339261894175189
"{'20728', '22386'}",0.013339261894175189
"{'22411', '20724'}",0.013339261894175189
"{'23209', '22662'}",0.013339261894175189
"{'21212', '22355', '22356'}",0.013339261894175189
"{'20728', '23199'}",0.013339261894175189
"{'22411', '22720'}",0.013339261894175189
"{'22197', '85099C'}",0.013339261894175189
"{'85099B', '21174'}",0.013339261894175189
"{'21975', '21977'}",0.013339261894175189
"{'23355', '22835'}",0.013339261894175189
"{'22457', '22077'}",0.013339261894175189
"{'85099B', '20717'}",0.013339261894175189
"{'20725', '23201'}",0.013339261894175189
"{'20719', '22383', '20724'}",0.013339261894175189
"{'85099B', '20723', '20724'}",0.013265154883651993
"{'22355', '22726'}",0.013265154883651993
"{'20727', '20728', '20724'}",0.013265154883651993
"{'20719', '22355', '22383'}",0.013265154883651993
"{'22411', '23199', '22386'}",0.013265154883651993
"{'85123A', '20726'}",0.013265154883651993
"{'85099B', '20712', '21930'}",0.013265154883651993
"{'23206', '20726', '22382'}",0.013265154883651993
"{'84692', '47566'}",0.013265154883651993
"{'23206', '20727', '23209'}",0.013265154883651993
"{'23206', '20725', '20728'}",0.013265154883651993
"{'22385', '20711'}",0.013265154883651993
"{'20725', '20727', '22383', '22382'}",0.013265154883651993
"{'20727', '23204'}",0.013265154883651993
"{'20719', '20727', '22356'}",0.013265154883651993
"{'20719', '20725', '22356'}",0.013265154883651993
"{'47566', '22384'}",0.013265154883651993
"{'20712', '21929', '21931'}",0.013265154883651993
"{'21080', '21931'}",0.013265154883651993
"{'23084', '85099B'}",0.013265154883651993
"{'20725', '20914'}",0.013265154883651993
"{'20719', '22326'}",0.013265154883651993
"{'21080', '22411'}",0.013265154883651993
"{'21212', '84991', '21977'}",0.013265154883651993
"{'22666', '22379'}",0.013265154883651993
"{'85099B', '22698'}",0.013191047873128798
"{'22457', '22699'}",0.013191047873128798
"{'20726', '23199'}",0.013191047873128798
"{'20712', '20724'}",0.013191047873128798
"{'22197', '22629'}",0.013191047873128798
"{'85099B', '23203', '22411'}",0.013191047873128798
"{'22355', '22197', '20724'}",0.013191047873128798
"{'23202', '85099C'}",0.013191047873128798
"{'23206', '21212'}",0.013191047873128798
"{'22961', '23245'}",0.013191047873128798
"{'85123A', '22411'}",0.013191047873128798
"{'22423', '21977'}",0.013191047873128798
"{'22551', '22553'}",0.013191047873128798
"{'22382', '20727', '20724'}",0.013191047873128798
"{'21929', '85099F', '85099B'}",0.013191047873128798
"{'21993', '85123A'}",0.013191047873128798
"{'20719', '22726'}",0.013191047873128798
"{'21212', '21731'}",0.013191047873128798
"{'20728', '22197'}",0.013191047873128798
"{'22090', '21931'}",0.013116940862605602
"{'22659', '22197'}",0.013116940862605602
"{'23343', '23203'}",0.013116940862605602
"{'23300', '85099B'}",0.013116940862605602
"{'22355', '20727', '20725'}",0.013116940862605602
"{'23203', '23208'}",0.013116940862605602
"{'22699', '21935'}",0.013116940862605602
"{'22411', '20726'}",0.013116940862605602
"{'22386', '20726'}",0.013116940862605602
"{'22666', '21931'}",0.013116940862605602
"{'22556', '22555'}",0.013116940862605602
"{'85099B', '23182'}",0.013116940862605602
"{'47566', '22178'}",0.013116940862605602
"{'20725', '22727'}",0.013116940862605602
"{'22630', '21731'}",0.013116940862605602
"{'22197', '21977'}",0.013116940862605602
"{'22457', '22386'}",0.013116940862605602
"{'85099B', '22139'}",0.013116940862605602
"{'22383', '23204'}",0.013116940862605602
"{'22138', '22139'}",0.013116940862605602
"{'22666', '21731'}",0.013116940862605602
"{'85099C', '20724'}",0.013116940862605602
"{'21731', '22699'}",0.013116940862605602
"{'21931', '22382'}",0.013116940862605602
"{'22384', '22356', '20724'}",0.013116940862605602
"{'85099B', '23203', '23201'}",0.013116940862605602
"{'20719', '20723', '20727'}",0.013116940862605602
"{'84380', '21212'}",0.013116940862605602
"{'22386', '22411', '20711'}",0.013116940862605602
"{'84988', '85099B'}",0.013042833852082407
"{'22910', '22197'}",0.013042833852082407
"{'22630', '22961'}",0.013042833852082407
"{'85099F', '20727'}",0.013042833852082407
"{'85099B', '21929', '22386', '21931'}",0.013042833852082407
"{'84692', '22197'}",0.013042833852082407
"{'23201', '21928'}",0.013042833852082407
"{'22697', '22178'}",0.013042833852082407
"{'22423', '20726'}",0.013042833852082407
"{'20712', '82482'}",0.013042833852082407
"{'20723', '22355', '20727'}",0.013042833852082407
"{'22457', '82482'}",0.013042833852082407
"{'22960', '21977'}",0.013042833852082407
"{'20719', '21232'}",0.013042833852082407
"{'85099B', '21929', '85099C'}",0.013042833852082407
"{'20724', '22356', '22382'}",0.013042833852082407
"{'21929', '22384'}",0.013042833852082407
"{'20719', '20723', '20725'}",0.012968726841559211
"{'21212', '21931'}",0.012968726841559211
"{'22659', '22900'}",0.012968726841559211
"{'22745', '22746', '22748'}",0.012968726841559211
"{'85123A', '23301'}",0.012968726841559211
"{'23301', '23199'}",0.012968726841559211
"{'22385', '22379'}",0.012968726841559211
"{'23264', '23265'}",0.012968726841559211
"{'22961', '21232'}",0.012968726841559211
"{'22961', '22178'}",0.012968726841559211
"{'22661', '20719'}",0.012968726841559211
"{'22697', '20712'}",0.012968726841559211
"{'22086', '22726'}",0.012968726841559211
"{'23321', '22469'}",0.012968726841559211
"{'20725', '21232'}",0.012968726841559211
"{'20725', '22699'}",0.012968726841559211
"{'85123A', '84991'}",0.012968726841559211
"{'20719', '20726', '20724'}",0.012968726841559211
"{'85099C', '21928', '21931'}",0.012968726841559211
"{'22960', '21731'}",0.012968726841559211
"{'22865', '22086'}",0.012968726841559211
"{'22551', '22555'}",0.012968726841559211
"{'22960', '21935'}",0.012968726841559211
"{'22699', '23171'}",0.012968726841559211
"{'21930', '22379'}",0.012968726841559211
"{'22699', '22411'}",0.012968726841559211
"{'22866', '22632'}",0.012968726841559211
"{'23084', '22086'}",0.012968726841559211
"{'22355', '20727', '22356'}",0.012894619831036016
"{'22633', '22866'}",0.012894619831036016
"{'20712', '21929', '22411'}",0.012894619831036016
"{'22697', '23170'}",0.012894619831036016
"{'22666', '22384'}",0.012894619831036016
"{'23245', '23307'}",0.012894619831036016
"{'23209', '20727', '22384'}",0.012894619831036016
"{'23206', '20728', '22382'}",0.012894619831036016
"{'20719', '22355', '22423'}",0.012894619831036016
"{'21929', '47566'}",0.012894619831036016
"{'21929', '23202'}",0.012894619831036016
"{'20719', '22379'}",0.012894619831036016
"{'85099B', '21929', '22411', '22386'}",0.012894619831036016
"{'21990', '21992'}",0.012894619831036016
"{'22726', '20724'}",0.012894619831036016
"{'22385', '20712', '22386'}",0.012894619831036016
"{'22993', '20725'}",0.012894619831036016
"{'85123A', '22722'}",0.012894619831036016
"{'20725', '21936'}",0.012894619831036016
"{'20725', '21930'}",0.012894619831036016
"{'85099B', '20685'}",0.012894619831036016
"{'20712', '21930', '21931'}",0.012894619831036016
"{'21935', '23199'}",0.012894619831036016
"{'20724', '22727'}",0.012894619831036016
"{'85099B', '22386', '23199', '21931'}",0.012894619831036016
"{'23203', '20728'}",0.012894619831036016
"{'23264', '23263'}",0.012894619831036016
"{'20723', '22355', '22383'}",0.012894619831036016
"{'85099B', '22352'}",0.012894619831036016
"{'22197', '20726'}",0.012894619831036016
"{'21929', '22379'}",0.012894619831036016
"{'22423', '22112'}",0.01282051282051282
"{'47566', '22699'}",0.01282051282051282
"{'85099B', '22197', '21931'}",0.01282051282051282
"{'23206', '22383', '23209'}",0.01282051282051282
"{'22411', '22384'}",0.01282051282051282
"{'22355', '22383', '22356'}",0.01282051282051282
"{'22355', '20728', '22356'}",0.01282051282051282
"{'22355', '20724', '22382'}",0.01282051282051282
"{'23209', '23201'}",0.01282051282051282
"{'21212', '20723', '20719'}",0.01282051282051282
"{'85123A', '21790'}",0.01282051282051282
"{'20728', '22411'}",0.01282051282051282
"{'20719', '20723', '20728'}",0.01282051282051282
"{'20712', '22386', '23199'}",0.01282051282051282
"{'22697', '82482'}",0.01282051282051282
"{'22697', '22993'}",0.01282051282051282
"{'22960', '21790'}",0.01282051282051282
"{'22197', '22356', '20724'}",0.01282051282051282
"{'82580', '21935'}",0.01282051282051282
"{'22662', '22383', '22382'}",0.01282051282051282
"{'23295', '23294'}",0.01282051282051282
"{'85099B', '22386', '21931', '20711'}",0.01282051282051282
"{'85099B', '22502'}",0.01282051282051282
"{'20723', '22355', '23204'}",0.01282051282051282
"{'85150', '21181'}",0.01282051282051282
"{'21935', '20724'}",0.01282051282051282
"{'20723', '22355', '20728'}",0.012746405809989625
"{'21901', '21900'}",0.012746405809989625
"{'21080', '47566'}",0.012746405809989625
"{'22725', '22728'}",0.012746405809989625
"{'84032A', '21935'}",0.012746405809989625
"{'20723', '22383', '20724'}",0.012746405809989625
"{'20725', '21731'}",0.012746405809989625
"{'82578', '82580'}",0.012746405809989625
"{'20712', '21080'}",0.012746405809989625
"{'84997D', '84997C'}",0.012746405809989625
"{'22666', '22667'}",0.012746405809989625
"{'22355', '20727', '22383'}",0.012746405809989625
"{'22379', '21931', '22386'}",0.012746405809989625
"{'20713', '85099F'}",0.012746405809989625
"{'20725', '22469'}",0.012746405809989625
"{'21993', '22197'}",0.012746405809989625
"{'21212', '22178'}",0.012746405809989625
"{'22867', '22865', '22866'}",0.012746405809989625
"{'22750', '22749'}",0.012746405809989625
"{'82583', '47566'}",0.012746405809989625
"{'85099F', '21930'}",0.012672298799466429
"{'21935', '21494'}",0.012672298799466429
"{'20719', '22355', '22197'}",0.012672298799466429
"{'85099B', '21930', '23199'}",0.012672298799466429
"{'22697', '20725'}",0.012672298799466429
"{'21930', '20724'}",0.012672298799466429
"{'21731', '20724'}",0.012672298799466429
"{'84991', '23307'}",0.012672298799466429
"{'22960', '47566'}",0.012672298799466429
"{'23209', '20725', '22382'}",0.012672298799466429
"{'23203', '23202', '21931'}",0.012672298799466429
"{'21929', '20711'}",0.012672298799466429
"{'20723', '20725', '22356'}",0.012672298799466429
"{'21212', '20723', '22356'}",0.012672298799466429
"{'85099B', '21929', '22411', '21931'}",0.012672298799466429
"{'22385', '85099F'}",0.012672298799466429
"{'22457', '22470'}",0.012672298799466429
"{'23209', '20727', '22383'}",0.012672298799466429
"{'21314', '85123A'}",0.012672298799466429
"{'85123A', '22086'}",0.012672298799466429
"{'23201', '21931', '23199'}",0.012672298799466429
"{'22697', '22630'}",0.012672298799466429
"{'23439', '22866'}",0.012672298799466429
"{'85099B', '22386', '20724'}",0.012672298799466429
