CustomerID,frequency,recency,T,monetary_value,probability_alive,predicted_purchases,predicted_clv,estimated_monetary_value,CLV_segment,RFM,Segment,Subsegment
13269,12.0,734.0,735.0,416.23333333333335,0.9999999999893809,0.48624266447868186,200.26032615844642,415.9711687103479,High CLV,333,Risk,"Risk, High CLV"
13272,1.0,58.0,89.0,135.6,0.9963245749739179,0.36304102380986664,100.0191977102113,278.2588827763435,Medium CLV,111,High Value,"High Value, Medium CLV"
13276,1.0,36.0,99.0,453.55,0.993874260258888,0.3363486940983854,144.09583653868964,432.69617946399865,Medium CLV,113,Risk,"Risk, Medium CLV"
13277,3.0,118.0,133.0,60.833333333333336,0.9999999999206779,0.6165290791120627,93.21129280057694,152.6990517043736,Medium CLV,121,High Value,"High Value, Medium CLV"
13280,2.0,216.0,338.0,253.755,0.9999999996868414,0.204297409010312,62.47782635973692,308.87618658026724,Low CLV,212,Nurture,"Nurture, Low CLV"
13282,2.0,202.0,220.0,393.72,0.9999999998618045,0.296530888829568,117.5535154359233,400.3935342416297,Medium CLV,213,Risk,"Risk, Medium CLV"
13283,1.0,126.0,185.0,68.16,0.9961437892510703,0.20904324635578322,50.81228049796012,245.50136968115416,Low CLV,111,High Value,"High Value, Low CLV"
13285,3.0,268.0,291.0,680.7433333333333,0.9999999999256968,0.3234475727699196,195.63777064457202,610.900080834967,High CLV,223,Risk,"Risk, High CLV"
13292,1.0,247.0,285.0,329.37,0.9970890043684445,0.14512988963546558,53.508161092222345,372.3784455351639,Low CLV,212,Nurture,"Nurture, Low CLV"
13294,1.0,60.0,249.0,390.09000000000003,0.987456659945326,0.161547192588059,64.27848667165824,401.87186479880415,Low CLV,112,High Value,"High Value, Low CLV"
13297,2.0,60.0,67.0,387.235,0.9999999998634301,0.7151808046731809,280.5160467150972,396.1532598902995,High CLV,112,High Value,"High Value, High CLV"
13301,3.0,190.0,293.0,142.09333333333333,0.9999999997849816,0.32151290596786686,67.72833833786314,212.7616666438842,Low CLV,221,Nurture,"Nurture, Low CLV"
13305,9.0,734.0,738.0,207.18444444444444,0.9999999999849074,0.36889315107457105,83.58466321803056,228.8481355761073,Medium CLV,331,Risk,"Risk, Medium CLV"
13308,2.0,181.0,203.0,285.28,0.9999999998533491,0.3171595194986088,103.4659406033652,329.48908541229275,Medium CLV,212,Nurture,"Nurture, Medium CLV"
13309,4.0,302.0,309.0,266.52,0.9999999999579772,0.39245439842350976,115.47376493981824,297.17720850553184,Medium CLV,322,Risk,"Risk, Medium CLV"
13310,2.0,297.0,325.0,360.925,0.999999999858864,0.21154653966950107,79.37189194401815,378.9502347270769,Medium CLV,312,Risk,"Risk, Medium CLV"
13311,1.0,146.0,150.0,108.46000000000001,0.9975246889310074,0.2476182580800833,64.98783305518191,265.076218105474,Low CLV,111,High Value,"High Value, Low CLV"
13313,4.0,318.0,340.0,312.005,0.9999999999496976,0.3605534201217011,118.92640836336885,333.14251299144166,Medium CLV,322,Risk,"Risk, Medium CLV"
13314,2.0,72.0,73.0,138.16,0.999999999882432,0.6776615884207698,156.52867436003285,233.29337800015657,Medium CLV,111,High Value,"High Value, Medium CLV"
13316,3.0,217.0,254.0,1451.75,0.9999999999071691,0.3639647111481495,425.5082188935625,1180.7828833921367,High CLV,223,Risk,"Risk, High CLV"
13317,3.0,658.0,724.0,678.5433333333334,0.9999999999206128,0.14046059892326437,84.73167005745822,609.2739701671486,Medium CLV,323,Risk,"Risk, Medium CLV"
13318,2.0,36.0,37.0,168.9,0.9999999998811924,0.9889505649739629,248.11202792706777,253.3929976701475,High CLV,111,High Value,"High Value, High CLV"
13319,16.0,726.0,731.0,630.391875,0.9999999999914666,0.6441267354451968,393.42704974607,616.8992814261763,High CLV,333,Risk,"Risk, High CLV"
13320,2.0,135.0,213.0,520.045,0.9999999997039846,0.3046911026353242,145.70637677897656,482.99224780088815,Medium CLV,113,Risk,"Risk, Medium CLV"
13321,1.0,14.0,86.0,308.32,0.9911041441095508,0.36964483670961407,132.54287784558565,362.1538658991358,Medium CLV,112,High Value,"High Value, Medium CLV"
13323,4.0,81.0,84.0,166.8875,0.9999999999571918,1.0967856832408562,237.1631815977977,218.3971007954645,High CLV,121,High Value,"High Value, High CLV"
13324,5.0,690.0,726.0,1294.3700000000001,0.9999999999624258,0.218283622733886,246.45544656586577,1140.351245384029,High CLV,333,Risk,"Risk, High CLV"
13327,6.0,693.0,731.0,480.46166666666664,0.9999999999679585,0.25571201825902584,119.0815089577136,470.3428679893324,Medium CLV,333,Risk,"Risk, Medium CLV"
13329,1.0,701.0,732.0,484.79999999999995,0.9974461076326329,0.06126825841697804,27.168844267525905,447.8751872371995,Low CLV,313,Risk,"Risk, Low CLV"
13330,2.0,224.0,316.0,402.55499999999995,0.9999999997520341,0.21687411930890782,87.2156858956657,406.17037678503794,Medium CLV,213,Risk,"Risk, Medium CLV"
13334,2.0,224.0,306.0,938.19,0.999999999769565,0.22311743101399412,167.09508244532356,756.4000378759813,High CLV,213,Risk,"Risk, High CLV"
13340,4.0,231.0,276.0,1764.6125000000002,0.9999999999227875,0.43326160144257525,635.6202170528195,1481.7293226213483,High CLV,223,Risk,"Risk, High CLV"
13344,1.0,210.0,277.0,887.57,0.9965233459007582,0.14869230669849887,94.73789784734495,643.5119539831875,Medium CLV,213,Risk,"Risk, Medium CLV"
13350,1.0,63.0,79.0,282.55,0.9970011152581912,0.3934683651500389,136.20887193133547,349.6366489290434,Medium CLV,112,High Value,"High Value, Medium CLV"
13362,3.0,279.0,288.0,759.3466666666667,0.9999999999365368,0.3263936266673987,216.19507345822225,668.9990439528847,High CLV,223,Risk,"Risk, High CLV"
13363,1.0,26.0,43.0,338.68,0.9965846663910893,0.5611230302634048,209.39365648510028,376.9005755309559,High CLV,112,High Value,"High Value, High CLV"
13365,1.0,184.0,217.0,1524.77,0.9970292880288001,0.18331537335968823,172.97311822140378,953.0179940818628,High CLV,213,Risk,"Risk, High CLV"
13368,1.0,82.0,338.0,538.0,0.9859862301316832,0.12346421358946182,57.90788591181156,473.71593007029674,Low CLV,113,Risk,"Risk, Low CLV"
13373,2.0,216.0,276.0,1162.275,0.9999999998025066,0.24420800716040167,218.31711975236442,902.9199882256858,High CLV,213,Risk,"Risk, High CLV"
13376,2.0,135.0,234.0,271.88,0.9999999996366569,0.2814550722422815,89.37658136909585,320.7273774234223,Medium CLV,112,High Value,"High Value, Medium CLV"
13379,2.0,110.0,136.0,218.135,0.9999999998269058,0.43696359731900414,123.55502031669292,285.58573594119514,Medium CLV,111,High Value,"High Value, Medium CLV"
13381,5.0,268.0,299.0,644.64,0.999999999951029,0.49212391082046225,294.3783185980324,604.161056284222,High CLV,233,Risk,"Risk, High CLV"
13384,5.0,148.0,178.0,595.866,0.9999999999346916,0.7635689850205607,426.32118429419603,563.9102747547344,High CLV,133,Risk,"Risk, High CLV"
13389,2.0,221.0,232.0,270.03499999999997,0.9999999998722044,0.2835142210173825,89.69183134789975,319.52100792793976,Medium CLV,212,Nurture,"Nurture, Medium CLV"
13394,7.0,309.0,310.0,315.18,0.9999999999804263,0.6474774897631411,210.2901834851364,328.03161295643645,High CLV,332,Risk,"Risk, High CLV"
13396,1.0,291.0,320.0,973.72,0.9972677552765637,0.13109704193033694,88.95874593209845,685.3574426123477,Medium CLV,213,Risk,"Risk, Medium CLV"
13397,4.0,268.0,340.0,311.0525,0.9999999999000444,0.3605534201037985,118.65754676138893,332.38936464533134,Medium CLV,222,Nurture,"Nurture, Medium CLV"
13402,1.0,611.0,738.0,312.95,0.9968295291364389,0.06075900150165152,21.921534182685264,364.40278769081317,Low CLV,312,Risk,"Risk, Low CLV"
13404,1.0,211.0,212.0,34.68,0.9975909174314701,0.18703821159164494,42.45196805348192,229.23918791325767,Low CLV,211,Nurture,"Nurture, Low CLV"
13405,1.0,114.0,318.0,397.4,0.9910272127820634,0.13100171135552374,52.58519439507123,405.42253829711126,Low CLV,113,Risk,"Risk, Low CLV"
13408,40.0,738.0,739.0,677.309,0.9999999999968956,1.5601623231524933,1035.7212882381814,670.4933746937546,High CLV,333,Risk,"Risk, High CLV"
13410,4.0,268.0,292.0,188.20499999999998,0.999999999946044,0.4124673520086494,96.073445719009,235.25299567022284,Medium CLV,221,Nurture,"Nurture, Medium CLV"
13414,2.0,164.0,297.0,500.25,0.9999999995824824,0.22905192566916566,106.59965785662553,470.04911275315004,Medium CLV,213,Risk,"Risk, Medium CLV"
13416,1.0,38.0,81.0,437.5,0.9952593442953902,0.38636142567145937,162.53966624614068,424.9002410716827,High CLV,113,Risk,"Risk, High CLV"
13417,1.0,201.0,205.0,404.83,0.9975432089198726,0.19234323822804505,77.89548820848151,409.03149918526753,Medium CLV,213,Risk,"Risk, Medium CLV"
13418,12.0,727.0,738.0,458.68250000000006,0.9999999999875053,0.48437098941762846,218.19651207199223,454.9786878394158,High CLV,333,Risk,"Risk, High CLV"
13420,1.0,21.0,170.0,104.05,0.9836924965561433,0.22107974142632336,57.55387657175606,262.9341565285199,Low CLV,111,High Value,"High Value, Low CLV"
13421,1.0,251.0,291.0,1026.04,0.997068520025517,0.1425070548719318,100.2869757427322,710.7707445865515,Medium CLV,213,Risk,"Risk, Medium CLV"
13425,2.0,187.0,295.0,611.32,0.9999999996874498,0.23041382899458804,123.80139828137071,542.6732102400041,Medium CLV,213,Risk,"Risk, Medium CLV"
13426,9.0,725.0,725.0,367.1488888888889,0.9999999999856337,0.3751507145910842,138.16505882259608,371.9750595781979,Medium CLV,332,Risk,"Risk, Medium CLV"
13427,2.0,196.0,215.0,184.05,0.9999999998597735,0.30231414187970856,78.81088981911839,263.29895856801227,Medium CLV,211,Nurture,"Nurture, Medium CLV"
13429,3.0,65.0,75.0,225.4,0.9999999999207063,0.9238126383270737,250.92677293378077,274.3370572652743,High CLV,122,Nurture,"Nurture, High CLV"
13430,1.0,68.0,86.0,343.14,0.9969546872684106,0.3718268708414179,139.5517505069839,379.06692352034713,Medium CLV,112,High Value,"High Value, Medium CLV"
13431,1.0,21.0,88.0,415.42,0.9924383062707146,0.36442021387946416,149.43947897319472,414.17536133944986,Medium CLV,113,Risk,"Risk, Medium CLV"
13434,1.0,22.0,96.0,461.4000000000001,0.9918958812116085,0.3430099904711137,148.2445525587318,436.50914621662673,Medium CLV,113,Risk,"Risk, Medium CLV"
13435,6.0,184.0,189.0,561.0283333333333,0.9999999999734415,0.857334280074796,457.3794423499808,538.8251088399016,High CLV,233,Risk,"Risk, High CLV"
13437,6.0,176.0,190.0,327.86,0.9999999999653322,0.8536288165737458,287.892964657667,340.6303637584892,High CLV,232,Risk,"Risk, High CLV"
13447,2.0,12.0,35.0,452.71500000000003,0.9999999997099394,1.0148493837415187,441.07558194031884,438.9679344508397,High CLV,113,Risk,"Risk, High CLV"
13448,4.0,723.0,739.0,773.8525000000001,0.9999999999578739,0.17620400208604114,121.82998186047716,698.3285295585792,Medium CLV,323,Risk,"Risk, Medium CLV"
13450,5.0,192.0,218.0,360.62399999999997,0.9999999999481779,0.6458116440197329,236.44163750433952,369.77663083461863,High CLV,232,Risk,"Risk, High CLV"
13451,4.0,309.0,335.0,643.665,0.999999999946813,0.365343295935648,215.36747534477212,595.388371753602,High CLV,323,Risk,"Risk, High CLV"
13452,1.0,11.0,270.0,295.0,0.9611932581479771,0.14664494539610498,51.64282744304774,355.68396562588663,Low CLV,112,High Value,"High Value, Low CLV"
13453,1.0,125.0,290.0,171.98,0.9929054595563656,0.14234030328891867,41.70566326762781,295.92967646559305,Low CLV,111,High Value,"High Value, Low CLV"
13455,1.0,708.0,732.0,365.4,0.9974836857994487,0.061270566660819675,23.65160556152095,389.8792343373536,Low CLV,312,Risk,"Risk, Low CLV"
13456,5.0,190.0,207.0,311.812,0.9999999999573124,0.6744138056702269,220.01547801669906,329.49448977550213,High CLV,232,Risk,"Risk, High CLV"
13458,13.0,718.0,725.0,650.8238461538463,0.9999999999891511,0.5317329785797479,333.20880621049736,632.9133377649414,High CLV,333,Risk,"Risk, High CLV"
13460,1.0,20.0,49.0,75.98,0.9955904767862269,0.523345511293519,129.17813144829856,249.29976458631995,Medium CLV,111,High Value,"High Value, Medium CLV"
13461,2.0,125.0,163.0,434.29999999999995,0.9999999998044542,0.3792349748817085,160.30267065012856,426.92712455419417,High CLV,113,Risk,"Risk, High CLV"
13467,1.0,26.0,36.0,301.25,0.9970210705266771,0.6121580038630161,217.41898675587836,358.7197671805268,High CLV,112,High Value,"High Value, High CLV"
13468,35.0,738.0,739.0,152.712,0.9999999999964619,1.367945889671407,217.18459780958085,160.35462034274474,High CLV,331,Risk,"Risk, High CLV"
13470,1.0,16.0,115.0,49.5,0.9883945244441269,0.30026837867525286,70.29184059344018,236.43768055962045,Low CLV,111,High Value,"High Value, Low CLV"
13471,3.0,46.0,47.0,529.97,0.9999999999401428,1.2165212471196714,601.5845674258716,499.4572964004792,High CLV,123,Risk,"Risk, High CLV"
13473,1.0,273.0,333.0,181.38,0.9968455037588695,0.12649112036066343,37.63367845704901,300.4955220037719,Low CLV,211,Nurture,"Nurture, Low CLV"
13475,3.0,108.0,299.0,371.5533333333333,0.9999999989005623,0.31584532154928185,119.57247456506296,382.3650092973435,Medium CLV,122,Nurture,"Nurture, Medium CLV"
13476,1.0,103.0,281.0,510.87,0.9915098314939591,0.1461085294912768,66.62232463339384,460.5381226819146,Low CLV,113,Risk,"Risk, Low CLV"
13477,5.0,255.0,292.0,253.836,0.9999999999445823,0.5024573662966272,140.1158335545315,281.6497505711397,Medium CLV,232,Risk,"Risk, Medium CLV"
13479,1.0,34.0,234.0,156.6,0.981668635266083,0.1693485104246221,48.36646710287407,288.45917599993453,Low CLV,111,High Value,"High Value, Low CLV"
13481,3.0,211.0,256.0,379.76000000000005,0.9999999998965425,0.36151682253680745,139.0339632484957,388.43089484911457,Medium CLV,222,Nurture,"Nurture, Medium CLV"
13486,2.0,77.0,155.0,460.125,0.9999999995750191,0.3946847625967606,173.43192046658652,443.81302819692405,High CLV,113,Risk,"Risk, High CLV"
13487,2.0,662.0,719.0,191.125,0.9999999998594395,0.10192977232735101,27.03914379286788,267.92500961437486,Low CLV,311,Risk,"Risk, Low CLV"
13488,11.0,716.0,733.0,689.6718181818183,0.999999999985137,0.44875735045651044,295.63774546771816,665.3799043484023,High CLV,333,Risk,"Risk, High CLV"
13489,3.0,190.0,295.0,124.08,0.999999999780337,0.319601245600512,63.11247108496677,199.44726960011047,Low CLV,221,Nurture,"Nurture, Low CLV"
13491,9.0,687.0,738.0,124.10222222222222,0.9999999999725198,0.3688931510700013,56.43370269438026,154.51097304462584,Low CLV,331,Risk,"Risk, Low CLV"
13492,2.0,78.0,214.0,477.27,0.9999999991802309,0.3034979681262103,136.73137495451007,455.02343741104227,Medium CLV,113,Risk,"Risk, Medium CLV"
13493,1.0,13.0,288.0,359.28,0.9600722358073932,0.13846915569887236,53.04418526192191,386.90657745504996,Low CLV,112,High Value,"High Value, Low CLV"
13495,4.0,727.0,734.0,383.48,0.9999999999600637,0.17734025915735338,68.41792298305202,389.6582904594071,Low CLV,322,Risk,"Risk, Low CLV"
13496,1.0,715.0,725.0,152.32,0.9975557294203087,0.06183467560602433,17.532901407057544,286.38025909531694,Low CLV,311,Risk,"Risk, Low CLV"
13497,1.0,452.0,734.0,194.55,0.9951140760492581,0.06096734643939509,18.525173475758294,306.89256303970967,Low CLV,311,Risk,"Risk, Low CLV"
13499,4.0,252.0,269.0,250.22,0.9999999999504043,0.44303325486255485,124.70231852873447,284.28868562721306,Medium CLV,222,Nurture,"Nurture, Medium CLV"
13500,2.0,99.0,122.0,420.185,0.9999999998299092,0.47440914009063956,196.1977278456001,417.6979075196489,High CLV,113,Risk,"Risk, High CLV"
13502,2.0,308.0,324.0,88.7,0.9999999998709741,0.21212553179923543,42.205319420477494,200.95352149795255,Low CLV,311,Risk,"Risk, Low CLV"
13505,3.0,160.0,232.0,927.98,0.9999999998281563,0.3932554680663677,309.0142637223515,793.6428904452073,High CLV,223,Risk,"Risk, High CLV"
13506,1.0,418.0,735.0,157.4,0.9945212926769822,0.06085254665010918,17.403090796951258,288.84775859892846,Low CLV,311,Risk,"Risk, Low CLV"
13507,3.0,142.0,145.0,412.26,0.9999999999390938,0.5768320453440428,235.56049358315784,412.4529842600682,High CLV,123,Risk,"Risk, High CLV"
13509,5.0,277.0,285.0,151.07999999999998,0.9999999999669968,0.5132340862853847,100.0299745898542,196.85028145144415,Medium CLV,231,Risk,"Risk, Medium CLV"
13510,3.0,182.0,183.0,402.08,0.9999999999416076,0.4791381187464542,192.0957351655086,404.9285267153449,High CLV,223,Risk,"Risk, High CLV"
13515,3.0,175.0,247.0,229.24,0.9999999998391376,0.37279971523994654,102.30781693194858,277.1753595218301,Medium CLV,222,Nurture,"Nurture, Medium CLV"
13516,2.0,217.0,238.0,621.705,0.9999999998593587,0.27742522302452055,150.9257855888653,549.4635339313787,Medium CLV,213,Risk,"Risk, Medium CLV"
13517,2.0,120.0,179.0,513.28,0.9999999997429272,0.3517005974729172,166.64650058858138,478.56889298411886,High CLV,113,Risk,"Risk, High CLV"
13520,5.0,679.0,737.0,552.1899999999999,0.9999999999557259,0.2151988187726339,112.47155788057788,527.8666217001992,Medium CLV,333,Risk,"Risk, Medium CLV"
13521,2.0,9.0,10.0,402.255,0.9999999998790816,1.5087383423506122,606.4444261659827,405.9742191434961,High CLV,113,Risk,"Risk, High CLV"
13523,3.0,699.0,732.0,1132.6433333333332,0.9999999999328151,0.13900762774143471,130.05030581325659,944.9179948291194,Medium CLV,323,Risk,"Risk, Medium CLV"
13524,4.0,179.0,219.0,130.245,0.9999999999177125,0.528110780626527,99.04619508807245,189.42362229431134,Medium CLV,221,Nurture,"Nurture, Medium CLV"
13525,1.0,234.0,248.0,345.9,0.9974108519533553,0.1637395903672801,61.67106307501832,380.4075334868762,Low CLV,212,Nurture,"Nurture, Low CLV"
13527,5.0,294.0,327.0,435.412,0.9999999999514759,0.45471734276293224,194.26582264867466,431.49548614743526,High CLV,233,Risk,"Risk, High CLV"
13529,1.0,126.0,204.0,126.66000000000001,0.9956211643264374,0.19275501465164313,52.27601348368174,273.9164722325862,Low CLV,111,High Value,"High Value, Low CLV"
13531,1.0,527.0,732.0,178.35,0.9961069890192652,0.06118600287993502,18.114919773812186,299.0237654100823,Low CLV,311,Risk,"Risk, Low CLV"
13533,1.0,85.0,267.0,124.15,0.990241032211309,0.152546392537298,41.18711733114376,272.6972943282427,Low CLV,111,High Value,"High Value, Low CLV"
13534,17.0,722.0,724.0,328.64,0.9999999999924787,0.68921456571166,227.63591387359233,333.5859171445811,High CLV,332,Risk,"Risk, High CLV"
13536,6.0,74.0,75.0,498.8533333333333,0.9999999999756701,1.6972057063920225,816.6347498476441,485.9759157300447,High CLV,133,Risk,"Risk, High CLV"
13538,6.0,273.0,316.0,185.67500000000004,0.9999999999465419,0.5526602570418645,120.25673813403446,219.77210043199136,Medium CLV,231,Risk,"Risk, Medium CLV"
13539,2.0,225.0,310.0,233.62,0.9999999997649425,0.2205774620134487,64.58131130453904,295.7107395387817,Low CLV,212,Nurture,"Nurture, Low CLV"
13544,1.0,201.0,240.0,168.5,0.9969698141464538,0.16832061899556372,49.03618634179557,294.23934215996945,Low CLV,211,Nurture,"Nurture, Low CLV"
13546,2.0,188.0,200.0,219.41500000000002,0.9999999998688855,0.3211015060429524,91.06015086668512,286.4226752117738,Medium CLV,211,Nurture,"Nurture, Medium CLV"
13548,1.0,147.0,243.0,401.4,0.9954141148440468,0.16628501846245766,67.0680906822486,407.365451292081,Low CLV,113,Risk,"Risk, Low CLV"
13549,6.0,217.0,242.0,122.45,0.9999999999577778,0.6969832715399874,114.57466460877421,166.0303998389764,Medium CLV,231,Risk,"Risk, Medium CLV"
13552,7.0,250.0,316.0,489.4814285714286,0.9999999999098979,0.6366067914412097,302.18856827120567,479.4332358015753,High CLV,233,Risk,"Risk, High CLV"
13555,1.0,128.0,201.0,2559.23,0.9957849642945683,0.19517299328511178,281.2586678200175,1455.4844382759552,High CLV,113,Risk,"Risk, High CLV"
13557,1.0,252.0,280.0,343.38,0.9972351822035199,0.14740948263330836,55.34182505692835,379.1834983000453,Low CLV,212,Nurture,"Nurture, Low CLV"
13558,3.0,63.0,68.0,134.35666666666665,0.9999999999320435,0.9829391763010781,201.4958913993182,207.04317746205612,High CLV,121,High Value,"High Value, High CLV"
13562,2.0,164.0,245.0,598.03,0.9999999997286906,0.270643875848317,143.08845964968816,533.9834267196989,Medium CLV,213,Risk,"Risk, Medium CLV"
13563,1.0,56.0,140.0,466.65,0.9936150391612889,0.26024687944116603,113.13246709961473,439.0592195225245,Medium CLV,113,Risk,"Risk, Medium CLV"
13564,1.0,14.0,734.0,658.38,0.8644892147344752,0.05296439344631322,27.90792984727087,532.1878966539102,Low CLV,113,Risk,"Risk, Low CLV"
13565,1.0,316.0,335.0,130.04,0.997401796690045,0.12588917094959437,34.346334248026125,275.55823371333565,Low CLV,311,Risk,"Risk, Low CLV"
13566,1.0,42.0,82.0,289.53,0.995556222172982,0.3833440190263869,133.99089238830675,353.02703210526556,Medium CLV,112,High Value,"High Value, Medium CLV"
13569,1.0,716.0,733.0,253.93,0.9975204843354705,0.061193701014505546,20.34145913284816,335.7351064500351,Low CLV,312,Risk,"Risk, Low CLV"
13571,11.0,241.0,253.0,177.00454545454545,0.9999999999813873,1.1805007106372531,231.10349609164194,197.725023754164,High CLV,231,Risk,"Risk, High CLV"
13573,1.0,203.0,253.0,262.63,0.9967878218953075,0.16085786438297311,54.14395162196289,339.9609422140942,Low CLV,212,Nurture,"Nurture, Low CLV"
13575,4.0,153.0,176.0,160.88,0.999999999936036,0.6325811766264156,133.81091652824315,213.64692894322522,Medium CLV,121,High Value,"High Value, Medium CLV"
13576,17.0,729.0,739.0,374.5994117647059,0.9999999999909883,0.6759667291382245,252.21642626200446,376.8507820634682,High CLV,332,Risk,"Risk, High CLV"
13577,3.0,216.0,241.0,443.6166666666666,0.9999999999198916,0.3807212216077335,164.2114668684107,435.6299888845647,High CLV,223,Risk,"Risk, High CLV"
13579,1.0,721.0,735.0,302.34000000000003,0.9975361038206698,0.061037016240768925,21.71039596491128,359.24921097165605,Low CLV,312,Risk,"Risk, Low CLV"
13588,8.0,240.0,255.0,295.70625,0.9999999999743581,0.8688601896060839,266.17678959287787,309.41520937987764,High CLV,232,Risk,"Risk, High CLV"
13589,1.0,165.0,179.0,232.65,0.9973443965288016,0.21499365549372146,69.26601931517074,325.39880931679625,Low CLV,212,Nurture,"Nurture, Low CLV"
13590,5.0,293.0,304.0,334.572,0.9999999999655758,0.4849993277331701,167.24178877504747,348.2771975216607,High CLV,232,Risk,"Risk, High CLV"
13591,2.0,202.0,266.0,327.465,0.9999999997899196,0.2521530815528214,89.14538135589399,357.0721191071063,Medium CLV,212,Nurture,"Nurture, Medium CLV"
13592,3.0,229.0,264.0,57.080000000000005,0.9999999999111093,0.3520459133659962,52.25783771566678,149.92480835291371,Low CLV,221,Nurture,"Nurture, Low CLV"
13593,4.0,229.0,337.0,369.3075,0.9999999998212237,0.3634121544915347,136.17233212177655,378.4519965641326,Medium CLV,222,Nurture,"Nurture, Medium CLV"
13596,1.0,7.0,12.0,285.44,0.997203524586889,0.8876005913423183,308.4986829622991,351.04040356790904,High CLV,112,High Value,"High Value, High CLV"
13599,14.0,731.0,732.0,342.9164285714286,0.9999999999909908,0.565711356620242,194.83094069803815,347.84390979994953,High CLV,332,Risk,"Risk, High CLV"
13601,1.0,166.0,211.0,320.12,0.9967354963838925,0.1876183193060754,68.33866490958654,367.88545923429643,Low CLV,212,Nurture,"Nurture, Low CLV"
13606,2.0,283.0,312.0,105.26,0.9999999998566123,0.219329041050975,45.989917314085446,211.78142331106415,Low CLV,211,Nurture,"Nurture, Low CLV"
13610,6.0,274.0,286.0,148.785,0.9999999999706073,0.6033056779164222,112.5465771629615,188.41533752370628,Medium CLV,231,Risk,"Risk, Medium CLV"
13611,2.0,636.0,725.0,434.32500000000005,0.9999999998418962,0.10113175259963274,42.75004107491116,426.9434710243227,Low CLV,313,Risk,"Risk, Low CLV"
13614,3.0,307.0,331.0,468.2366666666667,0.9999999999270393,0.28870285182308114,129.7240945579378,453.82764553987795,Medium CLV,323,Risk,"Risk, Medium CLV"
13617,2.0,140.0,180.0,206.535,0.9999999998076714,0.3501118542754816,96.3677588396627,278.0009738015759,Medium CLV,111,High Value,"High Value, Medium CLV"
13623,4.0,268.0,298.0,147.945,0.9999999999414471,0.40517501100050085,81.6043071363692,203.41913486770045,Medium CLV,221,Nurture,"Nurture, Medium CLV"
13627,4.0,664.0,723.0,331.82000000000005,0.9999999999446374,0.17989235045871443,62.1270469818153,348.8103707113121,Low CLV,322,Risk,"Risk, Low CLV"
13629,10.0,316.0,339.0,713.236,0.9999999999752895,0.8347243614591978,565.7046290047233,684.4914341495462,High CLV,333,Risk,"Risk, High CLV"
13630,6.0,281.0,286.0,288.7733333333333,0.9999999999745628,0.6033056779188086,183.62379972951138,307.4064185282958,High CLV,232,Risk,"Risk, High CLV"
13631,6.0,168.0,267.0,498.40333333333336,0.9999999997058786,0.6404778927101351,307.93252036300953,485.59341252297696,High CLV,233,Risk,"Risk, High CLV"
13632,4.0,219.0,243.0,464.9225,0.999999999942611,0.48353981884977376,217.38008398008074,454.0554392028107,High CLV,223,Risk,"Risk, High CLV"
13634,4.0,295.0,328.0,303.28999999999996,0.9999999999411691,0.37226697908414835,120.25015952790615,326.2515021396289,Medium CLV,222,Nurture,"Nurture, Medium CLV"
13636,4.0,250.0,286.0,198.655,0.9999999999346552,0.4200269991351084,101.27054019184773,243.51588303699776,Medium CLV,221,Nurture,"Nurture, Medium CLV"
13637,2.0,174.0,226.0,193.95,0.999999999799047,0.2898765027794704,77.42634703193247,269.7721607388942,Medium CLV,211,Nurture,"Nurture, Medium CLV"
13643,2.0,154.0,185.0,215.77,0.9999999998318576,0.342378688294965,96.28616183704821,284.03935986704005,Medium CLV,111,High Value,"High Value, Medium CLV"
13644,3.0,89.0,105.0,591.0566666666667,0.9999999999129914,0.7344683856134087,396.0376935201879,544.6089692769035,High CLV,123,Risk,"Risk, High CLV"
13647,3.0,225.0,234.0,417.82666666666665,0.999999999935268,0.39039927455854573,161.0174893599234,416.56753701045716,High CLV,223,Risk,"Risk, High CLV"
13649,1.0,476.0,732.0,148.8,0.995484897849577,0.06114779084797488,17.234625672466677,284.6704956597436,Low CLV,311,Risk,"Risk, Low CLV"
13650,4.0,251.0,267.0,366.055,0.9999999999510929,0.4459066393873914,165.94800666703063,375.8802222904068,High CLV,222,Nurture,"Nurture, High CLV"
13652,2.0,689.0,734.0,393.14,0.9999999998658724,0.09995788026243171,39.588694174542695,400.01429613464876,Low CLV,313,Risk,"Risk, Low CLV"
13654,4.0,230.0,273.0,598.6,0.9999999999248199,0.4373961673209872,242.41065688000558,559.7551641762133,High CLV,223,Risk,"Risk, High CLV"
13655,1.0,127.0,241.0,549.32,0.9945874936449565,0.16732373213789103,79.39003715450049,479.21437384606105,Medium CLV,113,Risk,"Risk, Medium CLV"
13656,1.0,174.0,338.0,216.95,0.9941524425017044,0.12448677856801588,39.16685309512158,317.7728758115401,Low CLV,211,Nurture,"Nurture, Low CLV"
13657,1.0,191.0,201.0,229.8,0.997441162790473,0.1954976067604207,62.716887267478896,324.0144838078803,Low CLV,212,Nurture,"Nurture, Low CLV"
13658,2.0,195.0,204.0,852.935,0.9999999998734206,0.315866944602194,219.12262430678405,700.6553054438057,High CLV,213,Risk,"Risk, High CLV"
13659,1.0,116.0,321.0,527.8,0.9910900338696979,0.12992540671781502,60.301018606252434,468.76150193312395,Low CLV,113,Risk,"Risk, Low CLV"
