date,quantity,month,day_of_month,is_month_start,is_month_end,day_of_year,week_of_year,day_of_week,year,is_weekend,is_spring,is_summer,is_fall,is_winter,sin_day,cos_day,is_public_holiday,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_sum_7,rolling_std_7,rolling_mean_30,rolling_sum_30,rolling_std_30,expanding_sum,quantity_winsorized
2010-06-01,8350.0,6,1,1,0,152,22,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,6271.0,6271.0,12979.0,12979.0,18055.0,18942.0,15472.0,11978.142857142857,83847.0,5255.684364843235,16849.266666666666,505478.0,7820.00650380422,3037626.0,8350.0
2010-06-02,12055.0,6,2,0,0,153,22,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,8350.0,6271.0,6271.0,12979.0,12979.0,18055.0,18942.0,10994.285714285714,76960.0,4290.844622149486,17040.866666666665,511226.0,7620.67704356371,3049681.0,12055.0
2010-06-03,17634.0,6,3,0,0,154,22,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,12055.0,8350.0,6271.0,6271.0,12979.0,12979.0,18055.0,10934.142857142857,76539.0,4176.818662912929,17242.4,517272.0,7551.127847250193,3067315.0,17634.0
2010-06-04,8938.0,6,4,0,0,155,22,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,17634.0,12055.0,8350.0,6271.0,6271.0,12979.0,12979.0,10356.857142857143,72498.0,4126.039643878595,17015.133333333335,510454.0,7698.568141536784,3076253.0,8938.0
2010-06-05,8938.0,6,5,0,0,156,22,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,8938.0,17634.0,12055.0,8350.0,6271.0,6271.0,12979.0,9779.57142857143,68457.0,3978.063383823214,16254.1,487623.0,7308.377197813296,3085191.0,8938.0
2010-06-06,14188.0,6,6,0,0,157,22,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,8938.0,8938.0,17634.0,12055.0,8350.0,6271.0,6271.0,10910.57142857143,76374.0,3939.5425223894827,15824.966666666667,474749.0,7024.323123524305,3099379.0,14188.0
2010-06-07,29719.0,6,7,0,0,158,23,1,2010,0,0,1,0,0,0.0,1.0,0,14188.0,8938.0,8938.0,17634.0,12055.0,8350.0,6271.0,14260.285714285714,99822.0,7602.71040954664,15913.533333333333,477406.0,7185.786419339772,3129098.0,29719.0
2010-06-08,26442.0,6,8,0,0,159,23,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,29719.0,14188.0,8938.0,8938.0,17634.0,12055.0,8350.0,16844.85714285714,117914.0,8301.705174813414,16395.9,491877.0,7394.674180180934,3155540.0,26442.0
2010-06-09,25492.0,6,9,0,0,160,23,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,26442.0,29719.0,14188.0,8938.0,8938.0,17634.0,12055.0,18764.428571428572,131351.0,8559.078218615647,16294.433333333332,488833.0,7241.6494676726625,3181032.0,25492.0
2010-06-10,9739.0,6,10,0,0,161,23,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,25492.0,26442.0,29719.0,14188.0,8938.0,8938.0,17634.0,17636.571428571428,123456.0,9226.980182362711,15994.033333333333,479821.0,7322.697131160944,3190771.0,9739.0
2010-06-11,21593.0,6,11,0,0,162,23,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,9739.0,25492.0,26442.0,29719.0,14188.0,8938.0,8938.0,19444.428571428572,136111.0,8445.2425435299,15971.9,479157.0,7304.0939977238995,3212364.0,21593.0
2010-06-12,21593.0,6,12,0,0,163,23,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,21593.0,9739.0,25492.0,26442.0,29719.0,14188.0,8938.0,21252.285714285714,148766.0,7062.643690910754,15779.1,473373.0,7065.089473284633,3233957.0,21593.0
2010-06-13,11180.0,6,13,0,0,164,23,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,21593.0,21593.0,9739.0,25492.0,26442.0,29719.0,14188.0,20822.571428571428,145758.0,7632.603768420964,15649.266666666666,469478.0,7114.093471865327,3245137.0,11180.0
2010-06-14,16250.0,6,14,0,0,165,24,1,2010,0,0,1,0,0,0.0,1.0,0,11180.0,21593.0,21593.0,9739.0,25492.0,26442.0,29719.0,18898.428571428572,132289.0,6650.633174296069,15688.433333333332,470653.0,7114.057306310608,3261387.0,16250.0
2010-06-15,20535.0,6,15,0,0,166,24,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,16250.0,11180.0,21593.0,21593.0,9739.0,25492.0,26442.0,18054.571428571428,126382.0,5861.935995816356,16004.066666666668,480122.0,7111.957187011542,3281922.0,20535.0
2010-06-16,19025.0,6,16,0,0,167,24,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,20535.0,16250.0,11180.0,21593.0,21593.0,9739.0,25492.0,17130.714285714286,119915.0,4929.935182612635,16098.666666666666,482960.0,7133.317201614593,3300947.0,19025.0
2010-06-17,13554.0,6,17,0,0,168,24,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,19025.0,20535.0,16250.0,11180.0,21593.0,21593.0,9739.0,17675.714285714286,123730.0,4121.121114223064,15719.866666666667,471596.0,6948.163288600632,3314501.0,13554.0
2010-06-18,9613.0,6,18,0,0,169,24,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,13554.0,19025.0,20535.0,16250.0,11180.0,21593.0,21593.0,15964.285714285714,111750.0,4673.705799979498,15711.666666666666,471350.0,6955.459935873422,3324114.0,9613.0
2010-06-19,9613.0,6,19,0,0,170,24,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,9613.0,13554.0,19025.0,20535.0,16250.0,11180.0,21593.0,14252.857142857143,99770.0,4457.477740777185,15497.9,464937.0,7043.456999719429,3333727.0,9613.0
2010-06-20,4496.0,6,20,0,0,171,24,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,9613.0,9613.0,13554.0,19025.0,20535.0,16250.0,11180.0,13298.0,93086.0,5753.059939429367,15301.333333333334,459040.0,7269.494491429209,3338223.0,4496.0
2010-06-21,12218.0,6,21,0,0,172,25,1,2010,0,0,1,0,0,0.0,1.0,0,4496.0,9613.0,9613.0,13554.0,19025.0,20535.0,16250.0,12722.0,89054.0,5608.26556670305,15362.166666666666,460865.0,7234.555826431033,3350441.0,12218.0
2010-06-22,7005.0,6,22,0,0,173,25,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,12218.0,4496.0,9613.0,9613.0,13554.0,19025.0,20535.0,10789.142857142857,75524.0,4729.436521354783,15127.666666666666,453830.0,7391.209934702886,3357446.0,7005.0
2010-06-23,16258.0,6,23,0,0,174,25,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,7005.0,12218.0,4496.0,9613.0,9613.0,13554.0,19025.0,10393.857142857143,72757.0,3983.104293076503,14513.233333333334,435397.0,6409.845168302372,3373704.0,16258.0
2010-06-24,13968.0,6,24,0,0,175,25,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,16258.0,7005.0,12218.0,4496.0,9613.0,9613.0,13554.0,10453.0,73171.0,4040.5079713653977,14463.1,433893.0,6407.969129838688,3387672.0,13968.0
2010-06-25,8440.0,6,25,0,0,176,25,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,13968.0,16258.0,7005.0,12218.0,4496.0,9613.0,9613.0,10285.42857142857,71998.0,4104.961138961199,14113.033333333333,423391.0,6441.623191686877,3396112.0,8440.0
2010-06-26,8440.0,6,26,0,0,177,25,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,8440.0,13968.0,16258.0,7005.0,12218.0,4496.0,9613.0,10117.857142857143,70825.0,4160.551262696386,13792.533333333333,413776.0,6477.822562715273,3404552.0,8440.0
2010-06-27,10918.0,6,27,0,0,178,25,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,8440.0,8440.0,13968.0,16258.0,7005.0,12218.0,4496.0,11035.285714285714,77247.0,3341.7646393428868,13723.833333333334,411715.0,6497.6464815231875,3415470.0,10918.0
2010-06-28,34790.0,6,28,0,0,179,26,1,2010,0,0,1,0,0,0.0,1.0,0,10918.0,8440.0,8440.0,13968.0,16258.0,7005.0,12218.0,14259.857142857143,99819.0,9635.930649199938,14450.866666666667,433526.0,7546.943115951145,3450260.0,34790.0
2010-06-29,22063.0,6,29,0,0,180,26,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,34790.0,10918.0,8440.0,8440.0,13968.0,16258.0,7005.0,16411.0,114877.0,9424.888452036626,14977.266666666666,449318.0,7507.365596685627,3472323.0,22063.0
2010-06-30,21078.0,6,30,0,1,181,26,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,22063.0,34790.0,10918.0,8440.0,8440.0,13968.0,16258.0,17099.571428571428,119697.0,9586.533086525471,15470.833333333334,464125.0,7401.228309443361,3493401.0,21078.0
2010-07-01,16537.0,7,1,1,0,182,26,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,21078.0,22063.0,34790.0,10918.0,8440.0,8440.0,13968.0,17466.571428571428,122266.0,9495.407870073172,15743.733333333334,472312.0,7279.549639979084,3509938.0,16537.0
2010-07-02,8753.0,7,2,0,0,183,26,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,16537.0,21078.0,22063.0,34790.0,10918.0,8440.0,8440.0,17511.285714285714,122579.0,9446.42757367894,15633.666666666666,469010.0,7361.7454936070535,3518691.0,8753.0
2010-07-03,8753.0,7,3,0,0,184,26,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,8753.0,16537.0,21078.0,22063.0,34790.0,10918.0,8440.0,17556.0,122892.0,9396.943758478066,15337.633333333333,460129.0,7456.4870460436105,3527444.0,8753.0
2010-07-04,5345.0,7,4,0,0,185,26,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,8753.0,8753.0,16537.0,21078.0,22063.0,34790.0,10918.0,16759.85714285714,117319.0,10250.397430158035,15217.866666666667,456536.0,7590.47466933045,3532789.0,5345.0
2010-07-05,16793.0,7,5,0,0,186,27,1,2010,0,0,1,0,0,0.0,1.0,0,5345.0,8753.0,8753.0,16537.0,21078.0,22063.0,34790.0,14188.857142857143,99322.0,6571.0050582989725,15479.7,464391.0,7501.336626412569,3549582.0,16793.0
2010-07-06,11965.0,7,6,0,0,187,27,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,16793.0,5345.0,8753.0,8753.0,16537.0,21078.0,22063.0,12746.285714285714,89224.0,5589.349595861959,15405.6,462168.0,7525.47715797294,3561547.0,11965.0
2010-07-07,14791.0,7,7,0,0,188,27,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,11965.0,16793.0,5345.0,8753.0,8753.0,16537.0,21078.0,11848.142857142857,82937.0,4407.602198798975,14908.0,447240.0,7023.182125818315,3576338.0,14791.0
2010-07-08,12226.0,7,8,0,0,189,27,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,14791.0,11965.0,16793.0,5345.0,8753.0,8753.0,16537.0,11232.285714285714,78626.0,3917.145589766743,14434.133333333333,433024.0,6689.804407909997,3588564.0,12226.0
2010-07-09,14261.0,7,9,0,0,190,27,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,12226.0,14791.0,11965.0,16793.0,5345.0,8753.0,8753.0,12019.142857142857,84134.0,3889.22487686911,14059.766666666666,421793.0,6355.557045410838,3602825.0,14261.0
2010-07-10,14261.0,7,10,0,0,191,27,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,14261.0,12226.0,14791.0,11965.0,16793.0,5345.0,8753.0,12806.0,89642.0,3669.2561916552418,14210.5,426315.0,6302.954724462231,3617086.0,14261.0
2010-07-11,5848.0,7,11,0,0,192,27,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,14261.0,14261.0,12226.0,14791.0,11965.0,16793.0,5345.0,12877.857142857143,90145.0,3499.8034434604274,13685.666666666666,410570.0,6322.528162674816,3622934.0,5848.0
2010-07-12,9821.0,7,12,0,0,193,28,1,2010,0,0,1,0,0,0.0,1.0,0,5848.0,14261.0,14261.0,12226.0,14791.0,11965.0,16793.0,11881.857142857143,83173.0,3177.096810432058,13293.266666666666,398798.0,6178.513669792775,3632755.0,9821.0
2010-07-13,10078.0,7,13,0,0,194,28,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,9821.0,5848.0,14261.0,14261.0,12226.0,14791.0,11965.0,11612.285714285714,81286.0,3248.126932776644,13256.533333333333,397696.0,6194.765497403126,3642833.0,10078.0
2010-07-14,14400.0,7,14,0,0,195,28,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,10078.0,9821.0,5848.0,14261.0,14261.0,12226.0,14791.0,11556.42857142857,80895.0,3187.142338477328,13194.866666666667,395846.0,6173.109252530548,3657233.0,14400.0
2010-07-15,27942.0,7,15,0,0,196,28,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,14400.0,10078.0,9821.0,5848.0,14261.0,14261.0,12226.0,13801.57142857143,96611.0,6996.442163870232,13441.766666666666,403253.0,6609.508963363444,3685175.0,27942.0
2010-07-16,32559.0,7,16,0,0,197,28,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,27942.0,14400.0,10078.0,9821.0,5848.0,14261.0,14261.0,16415.571428571428,114909.0,9979.147406085398,13892.9,416787.0,7416.36850138098,3717734.0,32559.0
2010-07-17,32559.0,7,17,0,0,198,28,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,32559.0,27942.0,14400.0,10078.0,9821.0,5848.0,14261.0,19029.571428571428,133207.0,11587.618634518802,14526.4,435792.0,8160.759555589052,3750293.0,32559.0
2010-07-18,9690.0,7,18,0,0,199,28,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,32559.0,32559.0,27942.0,14400.0,10078.0,9821.0,5848.0,19578.428571428572,137049.0,10931.624564493939,14528.966666666667,435869.0,8159.17289369428,3759983.0,9690.0
2010-07-19,18553.0,7,19,0,0,200,29,1,2010,0,0,1,0,0,0.0,1.0,0,9690.0,32559.0,32559.0,27942.0,14400.0,10078.0,9821.0,20825.85714285714,145781.0,10099.125695302708,14826.966666666667,444809.0,8136.66237379047,3778536.0,18553.0
2010-07-20,12136.0,7,20,0,0,201,29,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,18553.0,9690.0,32559.0,32559.0,27942.0,14400.0,10078.0,21119.85714285714,147839.0,9758.297075285387,15081.633333333333,452449.0,7918.81160312248,3790672.0,12136.0
2010-07-21,13199.0,7,21,0,0,202,29,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,12136.0,18553.0,9690.0,32559.0,32559.0,27942.0,14400.0,20948.285714285714,146638.0,9905.58437977091,15114.333333333334,453430.0,7908.597618974597,3803871.0,13199.0
2010-07-22,14184.0,7,22,0,0,203,29,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,13199.0,12136.0,18553.0,9690.0,32559.0,32559.0,27942.0,18982.85714285714,132880.0,9648.201618757259,15353.633333333333,460609.0,7762.015981837382,3818055.0,14184.0
2010-07-23,13393.0,7,23,0,0,204,29,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,14184.0,13199.0,12136.0,18553.0,9690.0,32559.0,32559.0,16244.857142857143,113714.0,7670.127192091219,15258.133333333333,457744.0,7768.127781067237,3831448.0,13393.0
2010-07-24,13393.0,7,24,0,0,205,29,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,13393.0,14184.0,13199.0,12136.0,18553.0,9690.0,32559.0,13506.857142857143,94548.0,2661.1535987595125,15238.966666666667,457169.0,7772.129085140831,3844841.0,13393.0
2010-07-25,11648.0,7,25,0,0,206,29,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,13393.0,13393.0,14184.0,13199.0,12136.0,18553.0,9690.0,13786.57142857143,96506.0,2266.778246553425,15345.9,460377.0,7697.06566726613,3856489.0,11648.0
2010-07-26,15081.0,7,26,0,0,207,30,1,2010,0,0,1,0,0,0.0,1.0,0,11648.0,13393.0,13393.0,14184.0,13199.0,12136.0,18553.0,13290.57142857143,93034.0,1159.3312522231079,15567.266666666666,467018.0,7586.304351892319,3871570.0,15081.0
2010-07-27,14327.0,7,27,0,0,208,30,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,15081.0,11648.0,13393.0,13393.0,14184.0,13199.0,12136.0,13603.57142857143,95225.0,1089.3162774792136,15680.9,470427.0,7539.650597181961,3885897.0,14327.0
2010-07-28,13391.0,7,28,0,0,209,30,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,14327.0,15081.0,11648.0,13393.0,13393.0,14184.0,13199.0,13631.0,95417.0,1079.8072358837398,14967.6,449028.0,6626.398707781087,3899288.0,13391.0
2010-07-29,14245.0,7,29,0,0,210,30,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,13391.0,14327.0,15081.0,11648.0,13393.0,13393.0,14184.0,13639.714285714286,95478.0,1085.2463183207703,14707.0,441210.0,6490.060607548691,3913533.0,14245.0
2010-07-30,8450.0,7,30,0,0,211,30,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,14245.0,13391.0,14327.0,15081.0,11648.0,13393.0,13393.0,12933.57142857143,90535.0,2252.715387936945,14286.066666666668,428582.0,6472.090148626959,3921983.0,8450.0
2010-07-31,8450.0,7,31,0,1,212,30,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,8450.0,14245.0,13391.0,14327.0,15081.0,11648.0,13393.0,12227.42857142857,85592.0,2794.316664060815,14016.5,420495.0,6543.128966512421,3930433.0,8450.0
2010-08-01,9740.0,8,1,1,0,213,30,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,8450.0,8450.0,14245.0,13391.0,14327.0,15081.0,11648.0,11954.857142857143,83684.0,2949.031786229312,14049.4,421482.0,6518.184407671657,3940173.0,9740.0
2010-08-02,12245.0,8,2,0,0,214,31,1,2010,0,0,1,0,0,0.0,1.0,0,9740.0,8450.0,8450.0,14245.0,13391.0,14327.0,15081.0,11549.714285714286,80848.0,2624.9812516338047,14165.8,424974.0,6451.176446573734,3952418.0,12245.0
2010-08-03,16346.0,8,3,0,0,215,31,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,12245.0,9740.0,8450.0,8450.0,14245.0,13391.0,14327.0,11838.142857142857,82867.0,3056.4648113232906,14532.5,435975.0,6241.754123199894,3968764.0,16346.0
2010-08-04,11761.0,8,4,0,0,216,31,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,16346.0,12245.0,9740.0,8450.0,8450.0,14245.0,13391.0,11605.285714285714,81237.0,2979.5662835546445,14364.766666666666,430943.0,6246.523610740645,3980525.0,11761.0
2010-08-05,62492.0,8,5,0,0,217,31,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,11761.0,16346.0,12245.0,9740.0,8450.0,8450.0,14245.0,18497.714285714286,129484.0,19592.589965888335,16049.0,481470.0,10758.9980144929,4043017.0,60000.0
2010-08-06,9933.0,8,6,0,0,218,31,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,62492.0,11761.0,16346.0,12245.0,9740.0,8450.0,8450.0,18709.571428571428,130967.0,19473.49084317055,15887.066666666668,476612.0,10814.998094706529,4052950.0,9933.0
2010-08-07,9933.0,8,7,0,0,219,31,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,9933.0,62492.0,11761.0,16346.0,12245.0,9740.0,8450.0,18921.428571428572,132450.0,19350.952989944635,15810.633333333333,474319.0,10849.811008947814,4062883.0,9933.0
2010-08-08,8189.0,8,8,0,0,220,31,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,9933.0,9933.0,62492.0,11761.0,16346.0,12245.0,9740.0,18699.85714285714,130899.0,19482.038842898095,15608.233333333334,468247.0,10936.009054820985,4071072.0,8189.0
2010-08-09,100356.0,8,9,0,0,221,32,1,2010,0,0,1,0,0,0.0,1.0,0,8189.0,9933.0,9933.0,62492.0,11761.0,16346.0,12245.0,31287.14285714286,219010.0,36042.29270097639,18478.066666666666,554342.0,18938.724371588192,4171428.0,60000.0
2010-08-10,20077.0,8,10,0,0,222,32,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,100356.0,8189.0,9933.0,9933.0,62492.0,11761.0,16346.0,31820.14285714286,222741.0,35811.362509816936,18952.366666666665,568571.0,18789.094721330417,4191505.0,20077.0
2010-08-11,8226.0,8,11,0,0,223,32,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,20077.0,100356.0,8189.0,9933.0,9933.0,62492.0,11761.0,31315.14285714286,219206.0,36164.557462745055,18899.2,566976.0,18818.058656880447,4199731.0,8226.0
2010-08-12,19305.0,8,12,0,0,224,32,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,8226.0,20077.0,100356.0,8189.0,9933.0,9933.0,62492.0,25145.571428571428,176019.0,33548.604361717444,19206.766666666666,576203.0,18744.170407196554,4219036.0,19305.0
2010-08-13,18263.0,8,13,0,0,225,32,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,19305.0,8226.0,20077.0,100356.0,8189.0,9933.0,9933.0,26335.571428571428,184349.0,33063.29255562801,19335.533333333333,580066.0,18723.26790245566,4237299.0,18263.0
2010-08-14,18263.0,8,14,0,0,226,32,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,18263.0,19305.0,8226.0,20077.0,100356.0,8189.0,9933.0,27525.571428571428,192679.0,32519.986797133126,19012.9,570387.0,18653.11137834928,4255562.0,18263.0
2010-08-15,17413.0,8,15,0,0,227,32,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,18263.0,18263.0,19305.0,8226.0,20077.0,100356.0,8189.0,28843.285714285714,201903.0,31784.440001958406,18508.033333333333,555241.0,18477.97804187709,4272975.0,17413.0
2010-08-16,13058.0,8,16,0,0,228,33,1,2010,0,0,1,0,0,0.0,1.0,0,17413.0,18263.0,18263.0,19305.0,8226.0,20077.0,100356.0,16372.142857142857,114605.0,4240.771723345101,17858.0,535740.0,18308.874239860696,4286033.0,13058.0
2010-08-17,18408.0,8,17,0,0,229,33,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,13058.0,17413.0,18263.0,18263.0,19305.0,8226.0,20077.0,16133.714285714286,112936.0,4039.9191293178337,18148.6,544458.0,18243.83148203325,4304441.0,18408.0
2010-08-18,23001.0,8,18,0,0,230,33,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,18408.0,13058.0,17413.0,18263.0,18263.0,19305.0,8226.0,18244.428571428572,127711.0,2925.9626254813456,18296.866666666665,548906.0,18265.293057171784,4327442.0,23001.0
2010-08-19,22579.0,8,19,0,0,231,33,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,23001.0,18408.0,13058.0,17413.0,18263.0,18263.0,19305.0,18712.14285714286,130985.0,3354.1005962140093,18644.966666666667,559349.0,18243.328646447688,4350021.0,22579.0
2010-08-20,19181.0,8,20,0,0,232,33,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,22579.0,23001.0,18408.0,13058.0,17413.0,18263.0,18263.0,18843.285714285714,131903.0,3351.5581806220507,18844.366666666665,565331.0,18214.42033017707,4369202.0,19181.0
2010-08-21,19181.0,8,21,0,0,233,33,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,19181.0,22579.0,23001.0,18408.0,13058.0,17413.0,18263.0,18974.428571428572,132821.0,3343.0171929531402,19010.933333333334,570328.0,18193.168575676653,4388383.0,19181.0
2010-08-22,13916.0,8,22,0,0,234,33,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,19181.0,19181.0,22579.0,23001.0,18408.0,13058.0,17413.0,18474.85714285714,129324.0,3839.6445768052363,19028.366666666665,570851.0,18187.849444413256,4402299.0,13916.0
2010-08-23,13330.0,8,23,0,0,235,34,1,2010,0,0,1,0,0,0.0,1.0,0,13916.0,19181.0,19181.0,22579.0,23001.0,18408.0,13058.0,18513.714285714286,129596.0,3776.547528907139,19026.266666666666,570788.0,18188.526174739818,4415629.0,13330.0
2010-08-24,19102.0,8,24,0,0,236,34,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,13330.0,13916.0,19181.0,19181.0,22579.0,23001.0,18408.0,18612.85714285714,130290.0,3782.414723804955,19274.733333333334,578242.0,18135.093521398918,4434731.0,19102.0
2010-08-25,17615.0,8,25,0,0,237,34,3,2010,2,0,1,0,0,0.9749279121818236,-0.22252093395631434,0,19102.0,13330.0,13916.0,19181.0,19181.0,22579.0,23001.0,17843.428571428572,124904.0,3251.557209355806,19359.2,580776.0,18120.782668260905,4452346.0,17615.0
2010-08-26,17688.0,8,26,0,0,238,34,4,2010,3,0,1,0,0,0.43388373911755823,-0.900968867902419,0,17615.0,19102.0,13330.0,13916.0,19181.0,19181.0,22579.0,17144.714285714286,120013.0,2503.8921511841104,19471.233333333334,584137.0,18098.9745369318,4470034.0,17688.0
2010-08-27,7395.0,8,27,0,0,239,34,5,2010,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,17688.0,17615.0,19102.0,13330.0,13916.0,19181.0,19181.0,15461.0,108227.0,4256.036262376802,19271.366666666665,578141.0,18201.251636543613,4477429.0,7395.0
2010-08-28,7395.0,8,28,0,0,240,34,6,2010,5,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0,7395.0,17688.0,17615.0,19102.0,13330.0,13916.0,19181.0,13777.285714285714,96441.0,4831.50713940226,19043.033333333333,571291.0,18309.128035290036,4484824.0,7395.0
2010-08-29,8790.0,8,29,0,0,241,34,7,2010,6,0,1,0,0,-0.7818314824680299,0.6234898018587334,0,7395.0,7395.0,17688.0,17615.0,19102.0,13330.0,13916.0,13045.0,91315.0,5182.677043124833,19054.366666666665,571631.0,18302.44886287518,4493614.0,8790.0
2010-08-30,8790.0,8,30,0,0,242,35,1,2010,0,0,1,0,0,0.0,1.0,0,8790.0,7395.0,7395.0,17688.0,17615.0,19102.0,13330.0,12396.42857142857,86775.0,5419.719145771993,19065.7,571971.0,18295.75998958643,4502404.0,8790.0
2010-08-31,14394.0,8,31,0,1,243,35,2,2010,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0,8790.0,8790.0,7395.0,7395.0,17688.0,17615.0,19102.0,11723.857142857143,82067.0,4692.179146500811,19220.833333333332,576625.0,18233.584288497612,4516798.0,14394.0
2010-09-01,12927.0,9,1,1,0,244,35,3,2010,2,0,0,1,0,0.9749279121818236,-0.22252093395631434,0,14394.0,8790.0,8790.0,7395.0,7395.0,17688.0,17615.0,11054.142857142857,77379.0,3993.7793057274876,19243.566666666666,577307.0,18225.010162588023,4529725.0,12927.0
2010-09-02,21990.0,9,2,0,0,245,35,4,2010,3,0,0,1,0,0.43388373911755823,-0.900968867902419,0,12927.0,14394.0,8790.0,8790.0,7395.0,7395.0,17688.0,11668.714285714286,81681.0,5301.613959109859,19431.7,582951.0,18223.198597221977,4551715.0,21990.0
