itemset,support
"{'85099B', '20712', '21928', '22411'}",0.01111338378673212
"{'22697', '22699', '22720'}",0.01111338378673212
"{'23205', '20724', '22355'}",0.01111338378673212
"{'20719', '47566', '22355'}",0.011045203518101862
"{'84596B', '84596F', '84596G'}",0.011045203518101862
"{'22386', '20711', '22411', '85099B'}",0.011045203518101862
"{'22386', '22381', '85099B'}",0.011045203518101862
"{'20719', '20727', '20728'}",0.011045203518101862
"{'85099B', '22379', '22381'}",0.011045203518101862
"{'23204', '20723', '20724', '22355'}",0.011045203518101862
"{'22386', '22379', '22411'}",0.011045203518101862
"{'22386', '23202', '23203'}",0.011045203518101862
"{'23208', '20725', '22382'}",0.011045203518101862
"{'23199', '21930', '21931'}",0.011045203518101862
"{'20727', '22384', '20724'}",0.011045203518101862
"{'22356', '22383', '20724', '22355'}",0.011045203518101862
"{'23199', '22385', '85099B'}",0.011045203518101862
"{'84991', '21213', '21212'}",0.011045203518101862
"{'23206', '22383', '20725', '22382'}",0.011045203518101862
"{'23199', '85099C', '21931'}",0.011045203518101862
"{'23204', '23206', '22355'}",0.011045203518101862
"{'20719', '20727', '22383'}",0.011045203518101862
"{'22697', '22699', '85123A'}",0.011045203518101862
"{'23199', '21931', '23203'}",0.011045203518101862
"{'22386', '85099F', '21931'}",0.010977023249471604
"{'20727', '22383', '22382', '20726'}",0.010977023249471604
"{'20723', '23206', '20724'}",0.010977023249471604
"{'22356', '20719', '20724', '20725'}",0.010977023249471604
"{'20723', '22383', '20724', '22355'}",0.010977023249471604
"{'22356', '20723', '20724', '21212'}",0.010977023249471604
"{'22112', '22835', '22114'}",0.010977023249471604
"{'20719', '22382', '22355'}",0.010977023249471604
"{'22662', '22383', '20726'}",0.010977023249471604
"{'20723', '20724', '20728', '22355'}",0.010977023249471604
"{'85099C', '21930', '22411'}",0.010977023249471604
"{'22384', '20724', '22355'}",0.010977023249471604
"{'22917', '22916', '22920'}",0.010977023249471604
"{'22386', '85099C', '21928', '85099B'}",0.010977023249471604
"{'20727', '22383', '21931'}",0.010977023249471604
"{'23206', '23207', '23209'}",0.010977023249471604
"{'22086', '22952', '22910'}",0.010977023249471604
"{'23206', '22384', '20728'}",0.010977023249471604
"{'85099B', '85099F', '22411'}",0.010977023249471604
"{'20727', '23207', '22382'}",0.010977023249471604
"{'23199', '21931', '22411', '85099B'}",0.010908842980841344
"{'20725', '20728', '22355'}",0.010908842980841344
"{'23204', '22356', '20723'}",0.010908842980841344
"{'22356', '20723', '20724', '20725'}",0.010908842980841344
"{'23206', '22384', '20726'}",0.010908842980841344
"{'22385', '21931', '22411', '85099B'}",0.010908842980841344
"{'20723', '22423', '22355'}",0.010908842980841344
"{'22917', '22918', '22919'}",0.010908842980841344
"{'22697', '22699', '22197'}",0.010908842980841344
"{'85099B', '23202', '22411'}",0.010908842980841344
"{'20727', '20725', '21212'}",0.010908842980841344
"{'85099B', '21931', '85099C', '21928'}",0.010908842980841344
"{'20727', '20725', '21931'}",0.010908842980841344
"{'21931', '85099C', '20713'}",0.010908842980841344
"{'23206', '22384', '22382'}",0.010908842980841344
"{'22386', '21931', '20711', '22411'}",0.010908842980841344
"{'23206', '23202', '23203'}",0.010908842980841344
"{'85099B', '20712', '21731'}",0.010908842980841344
"{'23203', '23209', '23200'}",0.010908842980841344
"{'20726', '20725', '22355'}",0.010908842980841344
"{'20723', '22383', '20725'}",0.010908842980841344
"{'23199', '22386', '22411', '85099B'}",0.010840662712211086
"{'22916', '22917', '22919'}",0.010840662712211086
"{'22356', '20724', '20728', '22355'}",0.010840662712211086
"{'22961', '22960', '85099B'}",0.010840662712211086
"{'20719', '20723', '20724', '20725'}",0.010840662712211086
"{'21175', '21181', '21166'}",0.010840662712211086
"{'22384', '22662', '22383'}",0.010840662712211086
"{'22662', '20725', '20728'}",0.010840662712211086
"{'85099B', '20712', '85099C', '21931'}",0.010840662712211086
"{'22383', '20724', '22382'}",0.010840662712211086
"{'47566', '22383', '20725'}",0.010840662712211086
"{'22386', '21931', '22411', '21929'}",0.010840662712211086
"{'20723', '22197', '22355'}",0.010840662712211086
"{'85099B', '22384', '21931'}",0.010840662712211086
"{'23206', '22383', '22355'}",0.010840662712211086
"{'22384', '22383', '20725', '22382'}",0.010840662712211086
"{'22383', '20728', '22355'}",0.010840662712211086
"{'20723', '22384', '20724'}",0.010840662712211086
"{'23206', '23208', '22382'}",0.010772482443580828
"{'20724', '20728', '22382'}",0.010772482443580828
"{'23199', '23200', '23203', '85099B'}",0.010772482443580828
"{'85099B', '20712', '85099C', '22411'}",0.010772482443580828
"{'23206', '20724', '20727'}",0.010772482443580828
"{'22728', '22725', '22727'}",0.010772482443580828
"{'85099B', '22379', '21928'}",0.010772482443580828
"{'22386', '20712', '22385', '85099B'}",0.010772482443580828
"{'22386', '21931', '20713'}",0.010772482443580828
"{'23199', '23201', '23202'}",0.010772482443580828
"{'22386', '20712', '21928', '85099B'}",0.010772482443580828
"{'85099B', '85099C', '22379'}",0.010772482443580828
"{'23199', '21928', '22411'}",0.010772482443580828
"{'23206', '22383', '20727', '22382'}",0.010772482443580828
"{'22916', '22918', '22919'}",0.010772482443580828
"{'85099B', '20724', '85099F'}",0.010772482443580828
"{'22961', '21935', '85099B'}",0.010772482443580828
"{'22356', '22423', '22355'}",0.010772482443580828
"{'85099B', '22411', '82482'}",0.010772482443580828
"{'23199', '85099C', '22411'}",0.010772482443580828
"{'22386', '21931', '85099C', '22411'}",0.010772482443580828
"{'22356', '20719', '21212', '22355'}",0.010772482443580828
"{'22961', '22720', '22666'}",0.010704302174950569
"{'20719', '23206', '20724'}",0.010704302174950569
"{'23202', '20725', '23203'}",0.010704302174950569
"{'22411', '20712', '20713'}",0.010704302174950569
"{'22385', '20712', '22411'}",0.010704302174950569
"{'23203', '22383', '23209'}",0.010704302174950569
"{'22383', '20728', '20724'}",0.010704302174950569
"{'22662', '22383', '20728'}",0.010704302174950569
"{'20727', '20726', '20728', '22382'}",0.010704302174950569
"{'22386', '20712', '20711', '21931'}",0.010704302174950569
"{'85099B', '20712', '21928', '21931'}",0.010704302174950569
"{'85099B', '22379', '20725'}",0.010704302174950569
"{'85099B', '85123A', '21931'}",0.010704302174950569
"{'20725', '23207', '20728'}",0.010704302174950569
"{'20727', '22382', '22355'}",0.010704302174950569
"{'23199', '22411', '21929'}",0.010704302174950569
"{'22383', '22382', '22355'}",0.010704302174950569
"{'22384', '20725', '23207'}",0.010704302174950569
"{'22697', '22699', '47566'}",0.010704302174950569
"{'23204', '23205', '22355'}",0.010704302174950569
"{'20723', '23205', '20724'}",0.010704302174950569
"{'22386', '21731', '85099B'}",0.01063612190632031
"{'22697', '22698', '85099B'}",0.01063612190632031
"{'20727', '22384', '20728', '22382'}",0.01063612190632031
"{'20727', '23208', '22382'}",0.01063612190632031
"{'23206', '20728', '23207'}",0.01063612190632031
"{'23204', '22356', '20724', '22355'}",0.01063612190632031
"{'20727', '22383', '20728', '20726'}",0.01063612190632031
"{'22356', '20723', '20724', '20728'}",0.01063612190632031
"{'22917', '22919', '22920'}",0.01063612190632031
"{'22918', '22917', '22920'}",0.01063612190632031
"{'22386', '20712', '85099C', '85099B'}",0.01063612190632031
"{'20723', '21212', '20724', '22355'}",0.01063612190632031
"{'20719', '20723', '20724', '21212'}",0.01063612190632031
"{'22728', '22727', '22729'}",0.01063612190632031
"{'21935', '22379', '85099B'}",0.01063612190632031
"{'20719', '20726', '20727'}",0.01063612190632031
"{'22356', '20719', '20726'}",0.01063612190632031
"{'20724', '20725', '21212'}",0.01063612190632031
"{'22356', '23205', '22355'}",0.01063612190632031
"{'20719', '23205', '22355'}",0.01063612190632031
"{'23206', '22383', '20725', '20728'}",0.010567941637690053
"{'21212', '22423', '22355'}",0.010567941637690053
"{'84991', '84992', '21212'}",0.010567941637690053
"{'22383', '20728', '22382', '20726'}",0.010567941637690053
"{'20725', '23207', '22382'}",0.010567941637690053
"{'20719', '22383', '20724', '22355'}",0.010567941637690053
"{'20719', '20723', '22197'}",0.010567941637690053
"{'22386', '21930', '22411', '85099B'}",0.010567941637690053
"{'21930', '22411', '21929'}",0.010567941637690053
"{'23209', '20725', '20728'}",0.010567941637690053
"{'22356', '20727', '22383'}",0.010567941637690053
"{'20723', '20727', '22383'}",0.010567941637690053
"{'20727', '20724', '21212'}",0.010567941637690053
"{'85099B', '21931', '21731'}",0.010567941637690053
"{'20719', '20723', '20724', '20728'}",0.010567941637690053
"{'85099B', '21931', '82482'}",0.010567941637690053
"{'22918', '22916', '22920'}",0.010567941637690053
"{'85099B', '21931', '21928', '21929'}",0.010567941637690053
"{'22356', '22197', '22355'}",0.010567941637690053
"{'22386', '20725', '21931'}",0.010567941637690053
"{'22720', '22722', '22960'}",0.010567941637690053
"{'85099B', '22386', '21931', '21928', '22411'}",0.010567941637690053
"{'85099B', '85099F', '23203'}",0.010567941637690053
"{'23204', '23205', '20724'}",0.010499761369059795
"{'22386', '20712', '20713'}",0.010499761369059795
"{'85099B', '20727', '23203'}",0.010499761369059795
"{'23204', '20725', '22355'}",0.010499761369059795
"{'23204', '20719', '23206'}",0.010499761369059795
"{'22918', '22919', '22920'}",0.010499761369059795
"{'85099B', '22379', '20713'}",0.010499761369059795
"{'21935', '21934', '85099B'}",0.010499761369059795
"{'85099B', '20725', '22355'}",0.010499761369059795
"{'22699', '22698', '23170'}",0.010499761369059795
"{'22384', '20727', '22383', '20726'}",0.010499761369059795
"{'85099C', '21928', '21929'}",0.010499761369059795
"{'22383', '23209', '20726'}",0.010431581100429535
"{'22384', '23209', '23203'}",0.010431581100429535
"{'20723', '20719', '20724', '23204'}",0.010431581100429535
"{'22384', '22383', '85099B'}",0.010431581100429535
"{'22382', '20726', '23209'}",0.010431581100429535
"{'85099B', '21731', '22411'}",0.010431581100429535
"{'22662', '20728', '22382'}",0.010431581100429535
"{'22916', '22919', '22920'}",0.010431581100429535
"{'22697', '22698', '23171'}",0.010431581100429535
"{'23204', '23206', '20725'}",0.010431581100429535
"{'23206', '22383', '20725', '20726'}",0.010431581100429535
"{'20719', '23206', '22355'}",0.010431581100429535
"{'20723', '22382', '22355'}",0.010431581100429535
"{'22386', '85099C', '21930'}",0.010431581100429535
"{'22386', '21928', '22385'}",0.010431581100429535
"{'20725', '22382', '22355'}",0.010431581100429535
"{'20723', '20727', '22382'}",0.010431581100429535
"{'23206', '20725', '20727', '22382'}",0.010431581100429535
"{'20727', '20724', '20725', '22355'}",0.010431581100429535
"{'85099B', '23202', '20725'}",0.010431581100429535
"{'22355', '20725', '21212'}",0.010431581100429535
"{'21935', '22961', '21934'}",0.010431581100429535
"{'20719', '23205', '20724'}",0.010431581100429535
"{'22356', '20723', '22382'}",0.010431581100429535
"{'22385', '22386', '22411', '85099B'}",0.010431581100429535
"{'23206', '22383', '20724'}",0.010431581100429535
"{'23206', '22383', '20728', '20727'}",0.010431581100429535
"{'85099C', '21931', '21929'}",0.010431581100429535
"{'23199', '22386', '23203'}",0.010431581100429535
"{'22697', '22699', '22457'}",0.010431581100429535
"{'23199', '23209', '23200'}",0.010363400831799277
"{'20723', '20719', '20727', '22355'}",0.010363400831799277
"{'84991', '21975', '21212'}",0.010363400831799277
"{'22356', '20723', '22383'}",0.010363400831799277
"{'22386', '22383', '21931'}",0.010363400831799277
"{'23199', '22386', '85099C'}",0.010363400831799277
"{'22384', '20725', '21931'}",0.010363400831799277
"{'20723', '20726', '22355'}",0.010363400831799277
"{'23172', '22699', '23170'}",0.010363400831799277
"{'23204', '22356', '20719', '20724'}",0.010363400831799277
"{'22697', '22699', '23245'}",0.010363400831799277
"{'23203', '23201', '23209'}",0.010363400831799277
"{'23206', '20725', '23203'}",0.010363400831799277
"{'22386', '22356', '20724'}",0.010363400831799277
"{'22356', '20727', '20728'}",0.010363400831799277
"{'22383', '20724', '20726'}",0.010363400831799277
"{'23199', '20712', '21931', '85099B'}",0.010363400831799277
"{'20719', '20724', '20728', '22355'}",0.010363400831799277
"{'20727', '22384', '22382', '20726'}",0.010363400831799277
"{'22916', '22917', '22918', '22919'}",0.010295220563169019
"{'22921', '22918', '22919'}",0.010295220563169019
"{'21931', '21928', '20713'}",0.010295220563169019
"{'23204', '20719', '20723', '22355'}",0.010295220563169019
"{'20719', '20723', '20728', '22355'}",0.010295220563169019
"{'85099B', '20712', '22197'}",0.010295220563169019
"{'22961', '22697', '22960'}",0.010295220563169019
"{'22386', '85099C', '21929'}",0.010295220563169019
"{'85099B', '20724', '23203'}",0.010295220563169019
"{'20723', '20719', '22382'}",0.010295220563169019
"{'85123A', '22470', '22469'}",0.010295220563169019
"{'20719', '22383', '20726'}",0.010295220563169019
"{'22356', '20719', '22382'}",0.010295220563169019
"{'23199', '23206', '23202'}",0.010295220563169019
"{'20727', '22383', '47566'}",0.010295220563169019
"{'22386', '22663', '21931'}",0.010295220563169019
"{'23206', '20726', '23207'}",0.010295220563169019
"{'22356', '22384', '20725'}",0.010295220563169019
"{'22867', '22866', '22865'}",0.010295220563169019
"{'22386', '82482', '85099B'}",0.010295220563169019
"{'85099F', '21928', '21929'}",0.010295220563169019
"{'85099B', '20712', '22385', '21931'}",0.010295220563169019
"{'22356', '20723', '22423'}",0.010295220563169019
"{'85099B', '23201', '21928'}",0.010227040294538761
"{'23199', '21928', '21929'}",0.010227040294538761
"{'22666', '20724', '22355'}",0.010227040294538761
"{'21931', '85099C', '22385'}",0.010227040294538761
"{'23172', '22699', '23171'}",0.010227040294538761
"{'20723', '20719', '23205'}",0.010227040294538761
"{'22411', '85099C', '20713'}",0.010227040294538761
"{'22697', '22699', '23171', '23170'}",0.010227040294538761
"{'85099B', '22197', '20725'}",0.010227040294538761
"{'23199', '21931', '21929'}",0.010227040294538761
"{'22697', '22699', '21731'}",0.010227040294538761
"{'23199', '22386', '20712', '85099B'}",0.010227040294538761
"{'20727', '23208', '23209'}",0.010227040294538761
"{'22384', '22662', '22382'}",0.010227040294538761
"{'23204', '22356', '20723', '20724'}",0.010227040294538761
"{'85099B', '20723', '22355'}",0.010158860025908501
"{'22384', '23209', '22382'}",0.010158860025908501
"{'20719', '20723', '21212', '22355'}",0.010158860025908501
"{'22917', '22918', '22921'}",0.010158860025908501
"{'20719', '20723', '20725', '22355'}",0.010158860025908501
"{'22917', '22918', '22916', '22920'}",0.010158860025908501
"{'20719', '21931', '22355'}",0.010158860025908501
"{'20727', '20728', '23209'}",0.010158860025908501
"{'20719', '20724', '21931'}",0.010158860025908501
"{'47566', '22423', '21212'}",0.010158860025908501
"{'22356', '20724', '22661'}",0.010158860025908501
"{'22356', '20719', '22383', '20724'}",0.010158860025908501
"{'85099B', '22699', '22698'}",0.010158860025908501
"{'20719', '20723', '47566'}",0.010158860025908501
"{'22384', '20727', '22383', '22382'}",0.010158860025908501
"{'22383', '20725', '22411'}",0.010158860025908501
"{'20727', '20728', '23207'}",0.010158860025908501
"{'20726', '22383', '22355'}",0.010158860025908501
"{'23204', '20727', '20724'}",0.010158860025908501
"{'23199', '23201', '22386'}",0.010158860025908501
"{'22356', '23205', '20719'}",0.010090679757278244
"{'23206', '22384', '20725', '22383'}",0.010090679757278244
"{'22386', '21929', '20712', '85099B'}",0.010090679757278244
"{'23201', '23203', '23200'}",0.010090679757278244
"{'85099B', '22356', '22355'}",0.010090679757278244
"{'22356', '20719', '20724', '20728'}",0.010090679757278244
"{'20724', '21232', '22355'}",0.010090679757278244
"{'22356', '20723', '20719', '21212'}",0.010090679757278244
"{'21935', '22386', '85099B'}",0.010090679757278244
"{'23206', '22383', '20727', '20726'}",0.010090679757278244
"{'21935', '22699', '22697'}",0.010090679757278244
"{'22383', '20725', '21212'}",0.010090679757278244
"{'22383', '20725', '22662', '22382'}",0.010090679757278244
"{'23206', '22662', '20725'}",0.010090679757278244
"{'20723', '23205', '22355'}",0.010090679757278244
"{'85099B', '20712', '85099F'}",0.010090679757278244
"{'22386', '20727', '20725'}",0.010090679757278244
"{'23206', '22383', '20725', '23209'}",0.010090679757278244
"{'85099B', '20725', '20713'}",0.010090679757278244
"{'23208', '20727', '20728'}",0.010090679757278244
"{'22699', '22698', '23171'}",0.010090679757278244
"{'22384', '20725', '22355'}",0.010090679757278244
"{'47566', '20724', '21212'}",0.010090679757278244
"{'23206', '20725', '22355'}",0.010090679757278244
"{'85099B', '20725', '22385'}",0.010090679757278244
"{'22386', '22379', '21931', '85099B'}",0.010090679757278244
"{'22720', '22960', '22666'}",0.010090679757278244
"{'85099B', '20712', '21930', '21931'}",0.010090679757278244
"{'23199', '22386', '21928'}",0.010090679757278244
"{'22356', '20719', '22197'}",0.010090679757278244
"{'20728', '23207', '22382'}",0.010022499488647986
"{'85099B', '23203', '20725', '23209'}",0.010022499488647986
"{'22386', '22383', '20725'}",0.010022499488647986
"{'22697', '22698', '23170'}",0.010022499488647986
"{'23199', '23201', '22411'}",0.010022499488647986
"{'22384', '22383', '23207'}",0.010022499488647986
"{'20727', '22384', '20728', '22383', '20725'}",0.010022499488647986
"{'22356', '20727', '20724', '20725'}",0.010022499488647986
"{'22916', '22917', '22919', '22920'}",0.010022499488647986
"{'85099B', '23201', '21929'}",0.010022499488647986
"{'23206', '22384', '20725', '20727'}",0.010022499488647986
"{'85099B', '22384', '20728'}",0.010022499488647986
"{'85099B', '23206', '23209'}",0.010022499488647986
"{'21931', '22383', '22411'}",0.010022499488647986
"{'21931', '21930', '21928'}",0.010022499488647986
"{'22551', '22556', '22554'}",0.010022499488647986
"{'22916', '22918', '22921'}",0.010022499488647986
"{'22916', '22917', '22921'}",0.010022499488647986
"{'22383', '23208', '23207'}",0.010022499488647986
"{'23206', '23203', '23200'}",0.010022499488647986
"{'85099B', '22383', '20728'}",0.010022499488647986
"{'23204', '22383', '22355'}",0.010022499488647986
"{'20719', '20725', '21212'}",0.010022499488647986
"{'23202', '23208', '23209'}",0.010022499488647986
"{'22697', '22699', '22178'}",0.010022499488647986
"{'20727', '20725', '23203'}",0.010022499488647986
"{'22386', '20728', '85099B'}",0.010022499488647986
"{'22961', '22697', '21935'}",0.010022499488647986
"{'20719', '20727', '22382'}",0.010022499488647986
"{'22356', '22423', '21212'}",0.010022499488647986
