CustomerID,InvoiceNo,StockCode,Segment,Subsegment
16497,554030,23173,Nurture,Value Seekers
16497,554030,84991,Nurture,Value Seekers
16497,554030,21977,Nurture,Value Seekers
16497,554030,23146,Nurture,Value Seekers
16497,554030,23148,Nurture,Value Seekers
16497,554030,22178,Nurture,Value Seekers
16497,554030,23087,Nurture,Value Seekers
16497,554030,23088,Nurture,Value Seekers
16497,554030,84945,Nurture,Value Seekers
16497,554030,22185,Nurture,Value Seekers
16497,554030,22457,Nurture,Value Seekers
16497,554030,85066,Nurture,Value Seekers
16497,554030,22766,Nurture,Value Seekers
16497,554030,22295,Nurture,Value Seekers
16497,554030,21390,Nurture,Value Seekers
16497,554030,22469,Nurture,Value Seekers
16497,554030,22799,Nurture,Value Seekers
16497,554030,22502,Nurture,Value Seekers
16497,554030,22501,Nurture,Value Seekers
16497,554031,23147,Nurture,Value Seekers
16497,554031,23146,Nurture,Value Seekers
16497,554031,23089,Nurture,Value Seekers
16497,554031,23161,Nurture,Value Seekers
16497,554031,23160,Nurture,Value Seekers
16497,554031,23065,Nurture,Value Seekers
16497,554031,23068,Nurture,Value Seekers
16497,554031,23061,Nurture,Value Seekers
13824,554032,22427,Nurture,Value Seekers
16187,554033,22661,Nurture,Value Seekers
16187,554033,22356,Nurture,Value Seekers
16187,554033,22384,Nurture,Value Seekers
16187,554033,22386,Nurture,Value Seekers
16187,554033,22382,Nurture,Value Seekers
16187,554033,22411,Nurture,Value Seekers
16187,554033,22662,Nurture,Value Seekers
16187,554033,85099B,Nurture,Value Seekers
16187,554033,20723,Nurture,Value Seekers
16187,554033,22555,Nurture,Value Seekers
16187,554033,22556,Nurture,Value Seekers
16187,554033,21790,Nurture,Value Seekers
16187,554033,21507,Nurture,Value Seekers
16187,554033,22025,Nurture,Value Seekers
16187,554033,22029,Nurture,Value Seekers
16187,554033,84879,Nurture,Value Seekers
16187,554033,20728,Nurture,Value Seekers
16187,554033,21609,Nurture,Value Seekers
16187,554033,85231G,Nurture,Value Seekers
16187,554033,72351A,Nurture,Value Seekers
13324,554034,23170,Nurture,Value Seekers
13324,554034,23172,Nurture,Value Seekers
13324,554034,23171,Nurture,Value Seekers
16187,554035,22847,Nurture,Value Seekers
16187,554035,23086,Nurture,Value Seekers
16187,554035,23087,Nurture,Value Seekers
16187,554035,23088,Nurture,Value Seekers
17867,554057,18097C,Nurture,Sleeping Giants
17867,554057,21631,Nurture,Sleeping Giants
17867,554057,47599A,Nurture,Sleeping Giants
17867,554057,72351B,Nurture,Sleeping Giants
18008,554060,22659,Nurture,Value Seekers
18008,554061,22197,Nurture,Value Seekers
13654,554062,22740,Nurture,Sleeping Giants
13654,554062,22139,Nurture,Sleeping Giants
13654,554062,22138,Nurture,Sleeping Giants
13654,554062,84569A,Nurture,Sleeping Giants
13654,554062,84569D,Nurture,Sleeping Giants
13654,554062,22906,Nurture,Sleeping Giants
13654,554062,22563,Nurture,Sleeping Giants
13654,554062,22741,Nurture,Sleeping Giants
13654,554062,85019A,Nurture,Sleeping Giants
13654,554062,21716,Nurture,Sleeping Giants
13654,554062,21878,Nurture,Sleeping Giants
13654,554062,21746,Nurture,Sleeping Giants
13654,554062,22131,Nurture,Sleeping Giants
13654,554062,22326,Nurture,Sleeping Giants
13654,554062,23207,Nurture,Sleeping Giants
13654,554062,23209,Nurture,Sleeping Giants
13654,554062,90093,Nurture,Sleeping Giants
13654,554062,90085,Nurture,Sleeping Giants
13654,554062,90086,Nurture,Sleeping Giants
13654,554062,22605,Nurture,Sleeping Giants
18287,554065,22755,Nurture,Value Seekers
18287,554065,22754,Nurture,Value Seekers
18287,554065,22753,Nurture,Value Seekers
18287,554065,22756,Nurture,Value Seekers
18287,554065,22758,Nurture,Value Seekers
18287,554065,22757,Nurture,Value Seekers
18287,554065,22752,Nurture,Value Seekers
18287,554065,22583,Nurture,Value Seekers
18287,554065,22582,Nurture,Value Seekers
18287,554065,84584,Nurture,Value Seekers
18287,554065,84507C,Nurture,Value Seekers
18287,554065,84920,Nurture,Value Seekers
18287,554065,22807,Nurture,Value Seekers
18287,554065,47421,Nurture,Value Seekers
18287,554065,20963,Nurture,Value Seekers
18287,554065,20961,Nurture,Value Seekers
18287,554065,23076,Nurture,Value Seekers
18287,554065,23078,Nurture,Value Seekers
18287,554065,22064,Nurture,Value Seekers
18287,554065,21232,Nurture,Value Seekers
18287,554065,22644,Nurture,Value Seekers
18287,554065,21382,Nurture,Value Seekers
18287,554065,21556,Nurture,Value Seekers
18287,554065,85039A,Nurture,Value Seekers
18287,554065,85040A,Nurture,Value Seekers
18287,554065,85039B,Nurture,Value Seekers
18287,554065,85039B,Nurture,Value Seekers
18287,554065,85040A,Nurture,Value Seekers
18287,554065,72349B,Nurture,Value Seekers
18150,554067,22489,Nurture,Occasional Spenders
18150,554067,21892,Nurture,Occasional Spenders
18150,554067,21891,Nurture,Occasional Spenders
18150,554067,21890,Nurture,Occasional Spenders
18150,554067,22149,Nurture,Occasional Spenders
18150,554067,22621,Nurture,Occasional Spenders
18150,554067,22570,Nurture,Occasional Spenders
18150,554067,22569,Nurture,Occasional Spenders
18150,554067,22568,Nurture,Occasional Spenders
18150,554067,22491,Nurture,Occasional Spenders
18150,554067,22494,Nurture,Occasional Spenders
18150,554067,21906,Nurture,Occasional Spenders
18150,554067,22560,Nurture,Occasional Spenders
18150,554067,21260,Nurture,Occasional Spenders
16690,554068,84946,Nurture,Win-Back Target
16690,554068,21071,Nurture,Win-Back Target
16690,554068,21770,Nurture,Win-Back Target
16690,554068,21658,Nurture,Win-Back Target
16690,554068,21871,Nurture,Win-Back Target
15281,554069,22617,Nurture,Sleeping Giants
15281,554069,22382,Nurture,Sleeping Giants
15281,554069,22526,Nurture,Sleeping Giants
15281,554069,22522,Nurture,Sleeping Giants
15281,554069,22523,Nurture,Sleeping Giants
15281,554069,21259,Nurture,Sleeping Giants
15281,554069,23068,Nurture,Sleeping Giants
15281,554069,22623,Nurture,Sleeping Giants
15281,554069,22569,Nurture,Sleeping Giants
15281,554069,22147,Nurture,Sleeping Giants
15281,554069,22562,Nurture,Sleeping Giants
15281,554069,22563,Nurture,Sleeping Giants
15281,554069,22821,Nurture,Sleeping Giants
15281,554069,22815,Nurture,Sleeping Giants
15281,554069,20914,Nurture,Sleeping Giants
15281,554069,22722,Nurture,Sleeping Giants
15281,554069,21876,Nurture,Sleeping Giants
15281,554069,21770,Nurture,Sleeping Giants
15281,554069,71053,Nurture,Sleeping Giants
15281,554069,22796,Nurture,Sleeping Giants
15281,554069,82484,Nurture,Sleeping Giants
15281,554069,21340,Nurture,Sleeping Giants
15281,554069,23118,Nurture,Sleeping Giants
15281,554069,23173,Nurture,Sleeping Giants
15281,554069,23175,Nurture,Sleeping Giants
15281,554069,22469,Nurture,Sleeping Giants
15281,554069,22320,Nurture,Sleeping Giants
15281,554069,21811,Nurture,Sleeping Giants
15281,554069,22784,Nurture,Sleeping Giants
15281,554069,20972,Nurture,Sleeping Giants
13555,554070,22089,Nurture,Value Seekers
13555,554070,21745,Nurture,Value Seekers
13555,554070,22090,Nurture,Value Seekers
13555,554070,22469,Nurture,Value Seekers
13555,554070,23298,Nurture,Value Seekers
13555,554070,22470,Nurture,Value Seekers
13555,554070,22604,Nurture,Value Seekers
13555,554070,22855,Nurture,Value Seekers
13555,554070,22315,Nurture,Value Seekers
13555,554070,22423,Nurture,Value Seekers
13555,554070,84879,Nurture,Value Seekers
13555,554070,22302,Nurture,Value Seekers
13555,554070,22212,Nurture,Value Seekers
13555,554070,23173,Nurture,Value Seekers
13555,554070,22083,Nurture,Value Seekers
13555,554070,20751,Nurture,Value Seekers
13555,554070,22993,Nurture,Value Seekers
13555,554070,22960,Nurture,Value Seekers
13555,554070,22303,Nurture,Value Seekers
13555,554070,22666,Nurture,Value Seekers
13555,554070,22722,Nurture,Value Seekers
13555,554070,22961,Nurture,Value Seekers
13555,554070,84792,Nurture,Value Seekers
13555,554070,23167,Nurture,Value Seekers
13555,554070,23166,Nurture,Value Seekers
13555,554070,22185,Nurture,Value Seekers
13555,554070,84947,Nurture,Value Seekers
13555,554070,85123A,Nurture,Value Seekers
13555,554070,21755,Nurture,Value Seekers
13555,554070,21754,Nurture,Value Seekers
13555,554072,22585,Nurture,Value Seekers
13555,554072,20973,Nurture,Value Seekers
13555,554072,23192,Nurture,Value Seekers
13555,554072,21385,Nurture,Value Seekers
13555,554072,22991,Nurture,Value Seekers
13555,554072,22992,Nurture,Value Seekers
13555,554072,21314,Nurture,Value Seekers
13555,554072,22492,Nurture,Value Seekers
13555,554072,23089,Nurture,Value Seekers
13555,554072,84559B,Nurture,Value Seekers
13555,554072,23230,Nurture,Value Seekers
13555,554072,84978,Nurture,Value Seekers
13555,554072,84970L,Nurture,Value Seekers
13555,554072,22457,Nurture,Value Seekers
13555,554072,22147,Nurture,Value Seekers
13555,554072,21688,Nurture,Value Seekers
13555,554072,22150,Nurture,Value Seekers
13555,554072,22556,Nurture,Value Seekers
13555,554072,22554,Nurture,Value Seekers
13555,554072,84970S,Nurture,Value Seekers
13555,554072,21693,Nurture,Value Seekers
13555,554072,23148,Nurture,Value Seekers
13555,554072,22540,Nurture,Value Seekers
13555,554072,22531,Nurture,Value Seekers
13555,554072,22622,Nurture,Value Seekers
17007,554073,22750,Nurture,Occasional Spenders
17007,554073,22749,Nurture,Occasional Spenders
17007,554073,22586,Nurture,Occasional Spenders
17007,554073,21829,Nurture,Occasional Spenders
17007,554073,22271,Nurture,Occasional Spenders
17007,554073,22617,Nurture,Occasional Spenders
17007,554073,22418,Nurture,Occasional Spenders
17007,554073,22846,Nurture,Occasional Spenders
16556,554076,23165,Nurture,Sleeping Giants
16556,554076,23299,Nurture,Sleeping Giants
16556,554076,22624,Nurture,Sleeping Giants
16556,554076,23298,Nurture,Sleeping Giants
16556,554076,22028,Nurture,Sleeping Giants
16556,554076,22984,Nurture,Sleeping Giants
16556,554076,23111,Nurture,Sleeping Giants
16556,554076,23066,Nurture,Sleeping Giants
16556,554076,21916,Nurture,Sleeping Giants
16556,554076,22189,Nurture,Sleeping Giants
16556,554076,23061,Nurture,Sleeping Giants
16556,554076,23168,Nurture,Sleeping Giants
16556,554076,21755,Nurture,Sleeping Giants
16556,554076,23068,Nurture,Sleeping Giants
16556,554076,23073,Nurture,Sleeping Giants
16556,554076,23065,Nurture,Sleeping Giants
16556,554076,22706,Nurture,Sleeping Giants
16556,554076,47566,Nurture,Sleeping Giants
16556,554076,21519,Nurture,Sleeping Giants
16556,554076,22178,Nurture,Sleeping Giants
16556,554076,48187,Nurture,Sleeping Giants
16556,554076,20685,Nurture,Sleeping Giants
16556,554076,48194,Nurture,Sleeping Giants
16556,554076,22077,Nurture,Sleeping Giants
16556,554076,22712,Nurture,Sleeping Giants
16556,554076,22982,Nurture,Sleeping Giants
12909,554084,23102,Nurture,Value Seekers
12909,554084,23298,Nurture,Value Seekers
12909,554084,23254,Nurture,Value Seekers
12909,554084,22470,Nurture,Value Seekers
12909,554084,23191,Nurture,Value Seekers
12909,554084,23204,Nurture,Value Seekers
12909,554084,22469,Nurture,Value Seekers
12909,554084,23256,Nurture,Value Seekers
12909,554084,23100,Nurture,Value Seekers
12909,554084,23203,Nurture,Value Seekers
12909,554084,85066,Nurture,Value Seekers
12909,554084,22827,Nurture,Value Seekers
12909,554084,21735,Nurture,Value Seekers
12909,554084,84970L,Nurture,Value Seekers
12909,554084,22356,Nurture,Value Seekers
12909,554084,20724,Nurture,Value Seekers
12909,554084,85099B,Nurture,Value Seekers
12909,554084,22423,Nurture,Value Seekers
12909,554084,21212,Nurture,Value Seekers
12909,554084,21985,Nurture,Value Seekers
12909,554084,48194,Nurture,Value Seekers
12909,554084,23298,Nurture,Value Seekers
13946,554087,15044B,Nurture,Win-Back Target
13946,554087,71477,Nurture,Win-Back Target
13946,554087,21294,Nurture,Win-Back Target
13946,554087,16015,Nurture,Win-Back Target
13946,554087,15034,Nurture,Win-Back Target
14837,554093,22498,Nurture,Sleeping Giants
14837,554093,20979,Nurture,Sleeping Giants
14837,554093,23082,Nurture,Sleeping Giants
14837,554093,23083,Nurture,Sleeping Giants
14837,554093,21471,Nurture,Sleeping Giants
14837,554093,21977,Nurture,Sleeping Giants
14837,554093,22908,Nurture,Sleeping Giants
14837,554093,22089,Nurture,Sleeping Giants
14837,554093,22961,Nurture,Sleeping Giants
14837,554093,22666,Nurture,Sleeping Giants
14837,554093,23300,Nurture,Sleeping Giants
14837,554093,85175,Nurture,Sleeping Giants
14837,554093,22810,Nurture,Sleeping Giants
14837,554093,23301,Nurture,Sleeping Giants
14837,554093,22088,Nurture,Sleeping Giants
14837,554093,22668,Nurture,Sleeping Giants
14837,554093,82580,Nurture,Sleeping Giants
14837,554093,22147,Nurture,Sleeping Giants
14837,554093,22144,Nurture,Sleeping Giants
14837,554093,22945,Nurture,Sleeping Giants
14837,554093,23048,Nurture,Sleeping Giants
14837,554093,23209,Nurture,Sleeping Giants
14837,554093,22759,Nurture,Sleeping Giants
14837,554093,84536A,Nurture,Sleeping Giants
14837,554093,20974,Nurture,Sleeping Giants
14837,554093,20981,Nurture,Sleeping Giants
14837,554093,21915,Nurture,Sleeping Giants
14837,554093,22955,Nurture,Sleeping Giants
14837,554093,21468,Nurture,Sleeping Giants
14837,554093,21868,Nurture,Sleeping Giants
14921,554096,22149,Nurture,Sleeping Giants
14921,554096,22150,Nurture,Sleeping Giants
14921,554096,22568,Nurture,Sleeping Giants
14921,554096,20972,Nurture,Sleeping Giants
14921,554096,85032C,Nurture,Sleeping Giants
14921,554096,85017B,Nurture,Sleeping Giants
14921,554096,84569D,Nurture,Sleeping Giants
14921,554096,21224,Nurture,Sleeping Giants
14921,554096,21222,Nurture,Sleeping Giants
14921,554096,22553,Nurture,Sleeping Giants
14921,554096,22554,Nurture,Sleeping Giants
14921,554096,22557,Nurture,Sleeping Giants
14921,554096,21878,Nurture,Sleeping Giants
14921,554096,21718,Nurture,Sleeping Giants
14921,554096,21715,Nurture,Sleeping Giants
14921,554096,21716,Nurture,Sleeping Giants
14921,554096,21890,Nurture,Sleeping Giants
14921,554096,22620,Nurture,Sleeping Giants
14921,554096,21377,Nurture,Sleeping Giants
14921,554096,21375,Nurture,Sleeping Giants
14921,554096,21379,Nurture,Sleeping Giants
14921,554096,21376,Nurture,Sleeping Giants
14921,554096,21378,Nurture,Sleeping Giants
14921,554096,21747,Nurture,Sleeping Giants
14921,554096,21750,Nurture,Sleeping Giants
14921,554096,22743,Nurture,Sleeping Giants
14921,554096,22744,Nurture,Sleeping Giants
14921,554096,22742,Nurture,Sleeping Giants
14921,554096,47566,Nurture,Sleeping Giants
14921,554096,47566B,Nurture,Sleeping Giants
14921,554096,22088,Nurture,Sleeping Giants
14921,554096,20829,Nurture,Sleeping Giants
14921,554096,21250,Nurture,Sleeping Giants
14921,554096,21369,Nurture,Sleeping Giants
14921,554096,21366,Nurture,Sleeping Giants
14921,554096,84192,Nurture,Sleeping Giants
14921,554096,21544,Nurture,Sleeping Giants
14921,554096,21918,Nurture,Sleeping Giants
14921,554096,21917,Nurture,Sleeping Giants
14921,554096,20765,Nurture,Sleeping Giants
14921,554096,20762,Nurture,Sleeping Giants
14921,554096,20764,Nurture,Sleeping Giants
14921,554096,20766,Nurture,Sleeping Giants
14921,554096,21327,Nurture,Sleeping Giants
14921,554096,51014C,Nurture,Sleeping Giants
14921,554096,51014L,Nurture,Sleeping Giants
14921,554096,21679,Nurture,Sleeping Giants
14921,554096,21676,Nurture,Sleeping Giants
14921,554096,21675,Nurture,Sleeping Giants
14921,554096,21725,Nurture,Sleeping Giants
14921,554096,21638,Nurture,Sleeping Giants
14921,554096,21634,Nurture,Sleeping Giants
14921,554096,16258A,Nurture,Sleeping Giants
13549,554101,23088,Nurture,Occasional Spenders
13549,554101,84755,Nurture,Occasional Spenders
13549,554101,20914,Nurture,Occasional Spenders
13549,554101,22469,Nurture,Occasional Spenders
13549,554101,85099F,Nurture,Occasional Spenders
13549,554101,21471,Nurture,Occasional Spenders
13549,554101,22855,Nurture,Occasional Spenders
13549,554101,22296,Nurture,Occasional Spenders
13549,554101,22666,Nurture,Occasional Spenders
13549,554101,22698,Nurture,Occasional Spenders
13549,554101,23172,Nurture,Occasional Spenders
16249,554107,21524,Nurture,Value Seekers
16249,554107,48187,Nurture,Value Seekers
16249,554107,48194,Nurture,Value Seekers
16249,554107,22088,Nurture,Value Seekers
16249,554107,47566,Nurture,Value Seekers
14514,554116,21175,Nurture,Potential Upscale
14514,554116,21166,Nurture,Potential Upscale
14514,554116,21908,Nurture,Potential Upscale
14514,554116,22961,Nurture,Potential Upscale
14514,554116,22938,Nurture,Potential Upscale
14514,554116,23091,Nurture,Potential Upscale
14514,554116,22665,Nurture,Potential Upscale
14514,554116,21713,Nurture,Potential Upscale
14514,554116,21714,Nurture,Potential Upscale
14514,554116,47566,Nurture,Potential Upscale
14514,554116,47590A,Nurture,Potential Upscale
14514,554116,47566,Nurture,Potential Upscale
14514,554116,47590B,Nurture,Potential Upscale
17690,554121,85062,Nurture,Sleeping Giants
17690,554121,84978,Nurture,Sleeping Giants
17690,554121,84949,Nurture,Sleeping Giants
17690,554121,84970L,Nurture,Sleeping Giants
17690,554121,84970S,Nurture,Sleeping Giants
17690,554121,85066,Nurture,Sleeping Giants
17690,554121,82482,Nurture,Sleeping Giants
17690,554121,22457,Nurture,Sleeping Giants
17690,554121,21755,Nurture,Sleeping Giants
12431,554126,23109,Nurture,Value Seekers
12431,554126,23284,Nurture,Value Seekers
12431,554126,23301,Nurture,Value Seekers
12431,554126,21731,Nurture,Value Seekers
12431,554126,23079,Nurture,Value Seekers
12431,554126,84978,Nurture,Value Seekers
12431,554126,48138,Nurture,Value Seekers
12431,554126,84945,Nurture,Value Seekers
12431,554126,22413,Nurture,Value Seekers
12431,554126,22692,Nurture,Value Seekers
12431,554126,22382,Nurture,Value Seekers
12431,554126,22617,Nurture,Value Seekers
12431,554126,85014A,Nurture,Value Seekers
12431,554126,35004G,Nurture,Value Seekers
12431,554126,79191C,Nurture,Value Seekers
12431,554126,15056BL,Nurture,Value Seekers
12431,554126,22492,Nurture,Value Seekers
12360,554132,21094,Nurture,Sleeping Giants
12360,554132,21086,Nurture,Sleeping Giants
12360,554132,21080,Nurture,Sleeping Giants
12360,554132,21989,Nurture,Sleeping Giants
12360,554132,23007,Nurture,Sleeping Giants
12360,554132,23010,Nurture,Sleeping Giants
12360,554132,23008,Nurture,Sleeping Giants
12360,554132,84674,Nurture,Sleeping Giants
12360,554132,22433,Nurture,Sleeping Giants
12360,554132,22431,Nurture,Sleeping Giants
12360,554132,22554,Nurture,Sleeping Giants
12360,554132,22556,Nurture,Sleeping Giants
12360,554132,22555,Nurture,Sleeping Giants
12360,554132,22557,Nurture,Sleeping Giants
12360,554132,22551,Nurture,Sleeping Giants
12360,554132,21675,Nurture,Sleeping Giants
12360,554132,21676,Nurture,Sleeping Giants
12360,554132,21723,Nurture,Sleeping Giants
12360,554132,84997A,Nurture,Sleeping Giants
12360,554132,23255,Nurture,Sleeping Giants
12360,554132,23256,Nurture,Sleeping Giants
12360,554132,21561,Nurture,Sleeping Giants
12360,554132,22326,Nurture,Sleeping Giants
12360,554132,21559,Nurture,Sleeping Giants
12360,554132,22328,Nurture,Sleeping Giants
12360,554132,22352,Nurture,Sleeping Giants
12360,554132,21558,Nurture,Sleeping Giants
12360,554132,85185B,Nurture,Sleeping Giants
12360,554132,23128,Nurture,Sleeping Giants
12360,554132,22693,Nurture,Sleeping Giants
12360,554132,22621,Nurture,Sleeping Giants
12360,554132,23155,Nurture,Sleeping Giants
12360,554132,23159,Nurture,Sleeping Giants
12360,554132,22438,Nurture,Sleeping Giants
12360,554132,21242,Nurture,Sleeping Giants
12360,554132,21988,Nurture,Sleeping Giants
12360,554132,21987,Nurture,Sleeping Giants
12360,554132,84997D,Nurture,Sleeping Giants
12360,554132,22492,Nurture,Sleeping Giants
12360,554132,21245,Nurture,Sleeping Giants
12360,554132,20677,Nurture,Sleeping Giants
12360,554132,20676,Nurture,Sleeping Giants
12360,554132,21244,Nurture,Sleeping Giants
12360,554132,21240,Nurture,Sleeping Giants
12708,554137,22629,Nurture,Sleeping Giants
12708,554137,22326,Nurture,Sleeping Giants
12708,554137,22423,Nurture,Sleeping Giants
12708,554137,21154,Nurture,Sleeping Giants
12708,554137,21531,Nurture,Sleeping Giants
12708,554137,21535,Nurture,Sleeping Giants
12708,554137,21672,Nurture,Sleeping Giants
12708,554137,21671,Nurture,Sleeping Giants
12708,554137,21668,Nurture,Sleeping Giants
12708,554137,22727,Nurture,Sleeping Giants
12708,554137,21673,Nurture,Sleeping Giants
12708,554137,21670,Nurture,Sleeping Giants
12708,554137,23049,Nurture,Sleeping Giants
12708,554137,23050,Nurture,Sleeping Giants
12708,554137,22328,Nurture,Sleeping Giants
12708,554137,21669,Nurture,Sleeping Giants
12708,554137,22413,Nurture,Sleeping Giants
12708,554137,47559B,Nurture,Sleeping Giants
14239,554138,22470,Nurture,Value Seekers
15288,554142,23201,Nurture,Value Seekers
15288,554142,23207,Nurture,Value Seekers
15288,554142,23203,Nurture,Value Seekers
15288,554142,23209,Nurture,Value Seekers
15288,554142,23284,Nurture,Value Seekers
15288,554142,23300,Nurture,Value Seekers
15288,554142,22626,Nurture,Value Seekers
15288,554142,22728,Nurture,Value Seekers
15288,554142,22727,Nurture,Value Seekers
15288,554142,22666,Nurture,Value Seekers
15288,554142,22722,Nurture,Value Seekers
15288,554142,22691,Nurture,Value Seekers
16266,554274,48188,Nurture,Potential Upscale
16266,554274,22424,Nurture,Potential Upscale
16266,554274,22429,Nurture,Potential Upscale
16266,554274,22426,Nurture,Potential Upscale
16266,554274,85066,Nurture,Potential Upscale
16266,554274,21932,Nurture,Potential Upscale
18160,554281,84755,Nurture,Occasional Spenders
18160,554281,22457,Nurture,Occasional Spenders
18160,554281,23087,Nurture,Occasional Spenders
18160,554281,22767,Nurture,Occasional Spenders
18160,554281,22469,Nurture,Occasional Spenders
18160,554281,22766,Nurture,Occasional Spenders
18160,554281,21313,Nurture,Occasional Spenders
18160,554281,23140,Nurture,Occasional Spenders
18160,554281,21314,Nurture,Occasional Spenders
18160,554281,22178,Nurture,Occasional Spenders
18160,554281,23057,Nurture,Occasional Spenders
18160,554281,22627,Nurture,Occasional Spenders
18160,554281,23284,Nurture,Occasional Spenders
18160,554281,23283,Nurture,Occasional Spenders
18160,554281,22585,Nurture,Occasional Spenders
18160,554281,20972,Nurture,Occasional Spenders
18160,554281,22189,Nurture,Occasional Spenders
18160,554281,23134,Nurture,Occasional Spenders
18160,554281,23132,Nurture,Occasional Spenders
16086,554315,21621,Nurture,Value Seekers
16086,554315,85099B,Nurture,Value Seekers
16086,554315,20972,Nurture,Value Seekers
16086,554315,85099F,Nurture,Value Seekers
16086,554315,21929,Nurture,Value Seekers
16086,554315,23199,Nurture,Value Seekers
16086,554315,22607,Nurture,Value Seekers
16086,554315,46000S,Nurture,Value Seekers
16086,554315,23298,Nurture,Value Seekers
16086,554315,21833,Nurture,Value Seekers
17512,554322,84755,Nurture,Value Seekers
17512,554322,22907,Nurture,Value Seekers
17512,554322,22908,Nurture,Value Seekers
17512,554322,22851,Nurture,Value Seekers
12712,554324,23066,Nurture,Value Seekers
12712,554324,23065,Nurture,Value Seekers
12712,554324,22173,Nurture,Value Seekers
13523,554348,22487,Nurture,Value Seekers
13523,554348,22760,Nurture,Value Seekers
13523,554348,22429,Nurture,Value Seekers
13523,554348,22797,Nurture,Value Seekers
13523,554348,22424,Nurture,Value Seekers
13523,554348,85123A,Nurture,Value Seekers
13523,554348,20802,Nurture,Value Seekers
13523,554348,23094,Nurture,Value Seekers
13523,554348,22470,Nurture,Value Seekers
13523,554348,22193,Nurture,Value Seekers
13523,554348,22192,Nurture,Value Seekers
13523,554348,22191,Nurture,Value Seekers
13523,554348,22846,Nurture,Value Seekers
13523,554348,22847,Nurture,Value Seekers
13523,554348,22844,Nurture,Value Seekers
13523,554348,22852,Nurture,Value Seekers
13523,554348,22845,Nurture,Value Seekers
13523,554348,22853,Nurture,Value Seekers
13523,554348,22625,Nurture,Value Seekers
13523,554348,22722,Nurture,Value Seekers
13523,554348,23169,Nurture,Value Seekers
13523,554348,22969,Nurture,Value Seekers
13523,554348,23253,Nurture,Value Seekers
13523,554348,22960,Nurture,Value Seekers
13523,554348,22197,Nurture,Value Seekers
13523,554348,22622,Nurture,Value Seekers
13523,554348,21621,Nurture,Value Seekers
13523,554348,21537,Nurture,Value Seekers
13523,554348,22072,Nurture,Value Seekers
13523,554348,21533,Nurture,Value Seekers
13523,554348,21535,Nurture,Value Seekers
13523,554348,22666,Nurture,Value Seekers
13523,554348,21212,Nurture,Value Seekers
13523,554348,23154,Nurture,Value Seekers
13523,554348,23159,Nurture,Value Seekers
13523,554348,21232,Nurture,Value Seekers
13523,554348,48187,Nurture,Value Seekers
13523,554348,22526,Nurture,Value Seekers
13523,554348,23049,Nurture,Value Seekers
13523,554348,23050,Nurture,Value Seekers
13523,554348,23052,Nurture,Value Seekers
13523,554348,22928,Nurture,Value Seekers
13523,554348,22913,Nurture,Value Seekers
13523,554348,22917,Nurture,Value Seekers
13523,554348,23091,Nurture,Value Seekers
13523,554348,22921,Nurture,Value Seekers
13523,554348,22919,Nurture,Value Seekers
13523,554348,22920,Nurture,Value Seekers
13523,554348,22918,Nurture,Value Seekers
13523,554348,22916,Nurture,Value Seekers
13523,554348,21922,Nurture,Value Seekers
13523,554348,21925,Nurture,Value Seekers
13523,554348,22606,Nurture,Value Seekers
13523,554348,22607,Nurture,Value Seekers
13523,554348,22605,Nurture,Value Seekers
13523,554348,22524,Nurture,Value Seekers
13523,554348,22523,Nurture,Value Seekers
13523,554348,22522,Nurture,Value Seekers
13523,554348,21756,Nurture,Value Seekers
13523,554348,21754,Nurture,Value Seekers
13523,554348,22693,Nurture,Value Seekers
13523,554348,22457,Nurture,Value Seekers
13523,554348,21916,Nurture,Value Seekers
13523,554348,22180,Nurture,Value Seekers
13523,554348,22827,Nurture,Value Seekers
13523,554348,22828,Nurture,Value Seekers
13523,554350,22989,Nurture,Value Seekers
13523,554350,21533,Nurture,Value Seekers
13523,554350,20914,Nurture,Value Seekers
13523,554350,22180,Nurture,Value Seekers
13523,554350,22072,Nurture,Value Seekers
13523,554350,21539,Nurture,Value Seekers
16029,554364,22207,Nurture,Value Seekers
16029,554364,85099B,Nurture,Value Seekers
13842,554372,23099,Nurture,Sleeping Giants
13842,554372,23112,Nurture,Sleeping Giants
13842,554372,23165,Nurture,Sleeping Giants
13842,554372,23175,Nurture,Sleeping Giants
13842,554372,22907,Nurture,Sleeping Giants
13842,554372,22699,Nurture,Sleeping Giants
13842,554372,23170,Nurture,Sleeping Giants
13842,554372,21733,Nurture,Sleeping Giants
13842,554372,23110,Nurture,Sleeping Giants
13842,554372,22423,Nurture,Sleeping Giants
13842,554372,22171,Nurture,Sleeping Giants
13842,554372,22173,Nurture,Sleeping Giants
13842,554372,22147,Nurture,Sleeping Giants
13842,554372,21328,Nurture,Sleeping Giants
13842,554372,20979,Nurture,Sleeping Giants
13842,554372,22030,Nurture,Sleeping Giants
13842,554372,82482,Nurture,Sleeping Giants
13842,554372,21116,Nurture,Sleeping Giants
13842,554372,82552,Nurture,Sleeping Giants
16709,554380,22900,Nurture,Value Seekers
16709,554380,22350,Nurture,Value Seekers
16709,554380,22423,Nurture,Value Seekers
16709,554380,84879,Nurture,Value Seekers
16709,554380,48138,Nurture,Value Seekers
16709,554380,21922,Nurture,Value Seekers
16709,554380,22605,Nurture,Value Seekers
16709,554380,85174,Nurture,Value Seekers
16709,554380,22727,Nurture,Value Seekers
